ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
AMSC,1366,Industrials,3,"American Shipping Company ASA, through its subsidiaries, operates as a ship owning and lease finance company in the United States. It is involved in the purchase and bareboat chartering of product tankers, shuttle tankers, and other vessels to operators and end users in the Jones Act market. The company operates a fleet of nine product tankers and one shuttle tanker. The company was formerly known as Aker American Shipping ASA and changed its name to American Shipping Company ASA in June 2008. American Shipping Company ASA was founded in 2005 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.americanshippingco.com,1,Building B,Marine Shipping,OksenOeyveien 10,27.25,27.25,26.160803,0.011743119,1.9914999,,27.25,,43737,,27.25,25.991177,0.32,27.25,,43737,,,,3.21,1590451200,0.968023,,,27.05,2,NOK,181.54361,4783,,,,1639676288,,,77764,18.610691,27.05,27.25,,114600,4783,37.5,73.10811,,11.34,15.06,27.05,False,0.1177,172600,27.25,OSL,AMER SHIPPING COMP,American Shipping Company ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AMSC.OL,finmb_22594564,no_market,,24.654,,0.10217,25.56,-0.22922641,,0.37,,60616500,,,2.669,,,,1577750400,0.19708,9002000,0.149,,0.07987571,10.134882,0.28123,1640908800,1585612800,,,44026980,2172099840,,,,,,0.778,,,,,,,,https://logo.clearbit.com/americanshippingco.com,,,,,,
AKBM-ME,1327,Healthcare,,"Aker BioMarine AS, a biotechnology company, develops krill-derived ingredients and products for nutraceutical, aquaculture, and animal feed applications. The company provides krill oil products, including omega-3s, phospholipids, choline, and astaxanthin for the human market under the Superba brand. It also offers Qrill aqua product for aquaculture; and QRILL pet, a functional ingredient for pet food. The company is headquartered in Lysaker, Norway. Aker BioMarine ASA is a subsidiary of Aker ASA.",Lysaker,47 24 13 00 00,Norway,[],http://www.akerbiomarine.com,1,Oksenoyveien 10,Drug Manufacturers—Specialty & Generic,PO Box 496,91.2,91,,,,,93.25,,,,91.2,,,91,,,,,,,,,,,90.8,2,NOK,,5860,,,,,,,,,90.8,91.12,,,5860,93.25,,,,90.8,91.11,False,,,93.25,OSL,AKER BIOMARINE AS,Aker BioMarine ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKBM-ME.OL,finmb_884321,no_market,,40.943,,-0.00658,192.518,,,,,,,,2.589,,,,1546214400,,-1022000,-0.015,,0.07987571,35.195057,,1609372800,1514678400,,,14611039,6359831552,,,,,,,,,,,,,,https://logo.clearbit.com/akerbiomarine.com,47 24 13 01 10,,,,,
AQUA,0161,Energy,431,"AqualisBraemar ASA, an investment holding company, provides marine and engineering consultancy services to the offshore oil and gas industry and offshore renewables market worldwide. It offers marine and offshore engineering services, such as deep and shallow water installation engineering; marine operations and surveying, including rig moving and tow master, as well as engineering support services; owns and supervises vessel construction; engineering and project management services; concept, FEED, and basic design services for new-build and vessel upgrades; and rig inspection services. The company also provides marine warranty and consultancy, risk consulting, transportation and installation, dynamic positioning and critical systems, and technical due diligence services. The company was formerly known as Aqualis ASA and changed its name to AqualisBraemar ASA in June 2019. AqualisBraemar ASA was incorporated in 2014 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://aqualisbraemar.com,1,Olav Vs gate 6,Oil & Gas Equipment & Services,,4.78,4.6,3.6851826,0.0010460251,0,,4.6,,20153,,4.78,4.1005883,0.005,4.6,,20153,,,,0.2,1591833600,1.040697,,,4.6,4,NOK,22.88557,810,,,,323455424,,,46256,4.8715367,4.6,4.68,,385400,810,5,32.857143,,,2.15,4.52,False,0.0444,402100,4.6,OSL,AQUALISBRAEMAR ASA,AqualisBraemar ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AQUA.OL,finmb_266259656,no_market,,4.981,,0.18611999,197.23,0.15384614,,0.14,,70316400,,,0.686,,,,1577750400,0.07898,12358000,0.201,,0.07987571,6.705539,0.58599,1640908800,1585612800,,,20787638,330755488,,,,,,,,,,,,,,https://logo.clearbit.com/aqualisbraemar.com,,,,,,
AZT,9294,Healthcare,36,"ArcticZymes Technologies ASA develops, manufactures, and markets immunomodulating beta-glucans and recombinant enzymes in Norway, Europe, Asia, Australia, Africa, and the Americas. It operates through two segments, Enzymes and Beta-Glucans. The company provides recombinant enzymes that are primarily derived from cold-water marine species and organisms from other relevant environments for use in molecular research, in vitro diagnostics, and therapeutics. It offers shrimp alkaline phosphatase and derived kits for cleanup prior to Sanger sequencing and next generation sequencing (NGS) processes; cod UNG for use in viral and other molecular diagnostic assays; double-strand specific DNases and derived kits for the removal of DNA from RNA samples; polymerases for technology development for life science, molecular diagnostics, NGS, and synthetic biology; proteinase for microbiological diagnostics and liquid biopsies; salt active nuclease for the removal of nucleic acids during manufacturing of vaccines, viruses, recombinant proteins, and other reagents; and ligases for joining DNA fragments. The company also provides immunomodulating beta-glucans products for the wound care, animal and consumer health, and adjuvants markets. It offers Woulgan wound gel; M-Glucan, a natural immune-stimulating product for fish and animal feed; and M-Gard, a natural immune-stimulating ingredients to enhance physical health. The company was formerly known as Biotec Pharmacon ASA and changed its name to ArcticZymes Technologies ASA in June 2020. ArcticZymes Technologies ASA was founded in 1990 and is headquartered in TromsÃ¸, Norway.",Tromso,47 77 64 89 00,Norway,[],http://arcticzymes.com,1,Sykehusveien 23,Biotechnology,PO Box 6463,45.2,45.4,,,0,,45.7,,,,45.2,,,45.4,,,,,,,,1.149418,,,43.6,2,NOK,169.23077,78902,,,,2126726784,,,,20.437113,43.6,44,,,78902,45.7,,,,43.6,43.8,False,,,45.7,OSL,ARCTICZYMES TECH,ArcticZymes Technologies ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AZT.OL,finmb_13529463,no_market,,20.805,,0.121549994,159.365,,,,,48334700,,,1.21,,,,1577750400,0.0896,12649000,0.26,,0.07987571,36.363636,0.3134,1640908800,1585612800,,,24481512,2164972288,,,,,,,,,,,,,,https://logo.clearbit.com/arcticzymes.com,47 77 64 89 01,,,,,
ARCHER,HM 08,Energy,4964,"Archer Limited, an oilfield service company, provides various oilfield products and services to the oil and gas industry. It operates through two segments, Eastern Hemisphere and Western Hemisphere. The company provides oiltools, such as plugs and abandonment (P&A), slot recovery and P&A, cementing, and well cleaning solutions; land drilling and platform drilling services; and modular drilling rigs. It also offers engineering services, such as project management, construction and installations, multidiscipline engineering, consulting, and inspection services. In addition, the company provides cased hole logging, conveyance and mechanical/slickline, and R&D and technology development services. Further, it offers fluids, guarantor, international personnel, management, and equipment rental services, as well as performs rig inspections. The company operates in Angola, Argentina, Australia, Bolivia, Brazil, Canada, Congo, Indonesia, Malaysia, Nigeria, Norway, Saudi Arabia, the United Arab Emirates, the United Kingdom, and the United States. The company was formerly known as Seawell Limited and changed its name to Archer Limited in May 2011. Archer Limited was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.archerwell.com,1,Par la Ville Place,Oil & Gas Drilling,4th Floor 14 Par-la-Ville Road,2.14,2.12,2.2966642,,0,,2.18,,213831,,2.14,2.2350001,,2.12,,213831,,,,,,2.852906,,,2.115,4,NOK,,264711,,,,320474112,,,545086,0.3844459,2.115,2.165,,100400,264711,4.78,36.083332,,,1.1,2.15,False,,503000,2.18,OSL,ARCHER LTD,Archer Limited,Europe/Oslo,CEST,False,7200000,EQUITY,ARCHER.OL,finmb_37612323,no_market,,1.13,,-0.05722,9.99,-0.5412647,,0.06,,148024992,,,0.732,,,,1577750400,0.12627,-47700000,-0.323,,0.07987571,2.9576502,0.41856998,1640908800,1577750400,,,105861885,942027648,,1443398400,1:10,,,,,,,,,,,https://logo.clearbit.com/archerwell.com,,,,,,
ASC,0250,Financial Services,275,"ABG Sundal Collier Holding ASA, together with its subsidiaries, provides investment banking, stock broking, and corporate advisory services in Norway, Sweden, Denmark, and internationally. It operates in two segments, Markets and Investment Banking. The Markets segment offers financial services, such as brokerage, trading and execution of equities, bonds, derivatives, structured products, and FX. The Investment Banking segment provides corporate advisory services, including ECM, DCM, mergers and acquisitions, and financial restructuring. The company also provides equity research, credit research, and corporate and strategic access services; and project finance services. ABG Sundal Collier Holding ASA was founded in 1984 and is headquartered in Oslo, Norway.",Oslo,47 22 01 60 00,Norway,[],http://www.abgsc.com,1,Munkedamsveien 45 East,Capital Markets,7th floor,4.35,4.375,3.8040512,0.050574712,0.8062,,4.375,,175346,,4.35,4.275588,0.22,4.375,,175346,,,,0.22,1588118400,0.98372,,,4.29,4,NOK,9.422658,192802,,,,1906905472,,,483037,1.3492097,4.29,4.325,,185000,192802,4.58,10.058139,,10.49,2.69,4.3,False,0.0506,340000,4.375,OSL,ABG SUN COL HLDG,ABG Sundal Collier Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ASC.OL,finmb_2972520,no_market,,1.042,,0.17288,,0.2352941,,0.43,,440903008,,,1.493,,,,1577750400,0.19143,244343008,0.459,,0.07987571,2.8968518,0.18238,1640908800,1593475200,,,348806080,1472299136,,,,,,0.229,,,,,,,,https://logo.clearbit.com/abgsc.com,,,,,,
AKA,1366,Energy,2112,"Akastor ASA operates as an oil-services investment company worldwide. The company offers drilling equipment, drilling riser solutions, and related products and services for the drilling market; and vessel-based subsea well construction and intervention services to the oil and gas industry. It is also involved in waste management drilling activities; the provision of subsurface advice and products to E&P companies; and supplying vapor recovery units and systems. Akastor ASA was founded in 1841 and is based in BÃ¦rum, Norway.",Barum,47 21 52 58 00,Norway,[],http://akastor.com,1,Building B,Oil & Gas Equipment & Services,Oksenoyveien 10 Lysaker,6.03,6.17,5.8172994,,0,,6.21,,445665,,6.03,5.122353,,6.17,,445665,,,,,1397174400,1.273837,,,5.94,2,NOK,,326657,,,,1673117440,,,451787,0.2954472,5.94,6.18,,52200,326657,12.4,15.4,,,3.52,6.16,False,,227000,6.21,OSL,AKASTOR ASA,Akastor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKA.OL,finmb_874402,no_market,,0.693,,-0.0498,12.62,-0.49647266,,0.4,,271609984,,,14.855,,,,1577750400,0.25563,-152000000,-0.981,,0.07987571,0.4146752,0.51141,1640908800,1593475200,,,136612714,3924714240,,1175212800,5:1,,,,,,,,,,,https://logo.clearbit.com/akastor.com,,,,,,
AKER,1366,Energy,21865,"Aker ASA, an industrial investment company, operates in the oil and gas, maritime assets, and marine biotechnology sectors primarily in Norway and internationally. It operates through two segments, Industrial Holdings and Financial Investments. The company provides services, technologies, and product solutions for the oil and gas industry; provides engineering, procurement, and construction services for the offshore oil and gas, as well as renewable industries; and explores for and produces oil and gas on the Norwegian continental shelf. It also develops, manufactures, markets, and sells krill-based ingredients to the consumer health, aquaculture, and animal nutrition markets; and owns and charters vessels. The company was founded in 1841 and is headquartered in Lysaker, Norway. Aker ASA is a subsidiary of TRG Holding AS.",Lysaker,47 24 13 00 00,Norway,[],http://www.akerasa.com,1,Oksenoyveien 10,Oil & Gas Equipment & Services,,387,387,357.36496,0.058139537,0,,388.2,,105558,,387,364.54117,22.5,387,,105558,,,,11.75,1595289600,1.701744,,,380.2,2,NOK,,54499,,,,28412948480,,,224711,0.6031577,380.2,382.8,,111700,54499,566,14.575238,,,182.2,382.4,False,0.0304,108400,388.2,OSL,AKER ASA,Aker ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKER.OL,finmb_12074458,no_market,,1.86,,-0.08871,34.288,-0.18251598,,26.25,,74262800,,,251.432,,,,1577750400,0.19775999,-4124000000,-56.266,,0.07987571,1.5216838,0.70268,1640908800,1593475200,,,67703874,87640686592,,,,,,,,,,,,,,https://logo.clearbit.com/akerasa.com,47 24 13 01 01,,,,,
AFG,0663,Industrials,5526,"AF Gruppen ASA, a contracting and industrial company, engages in civil engineering, environment, building, property, energy, and offshore businesses primarily in Norway and Sweden. The company's Civil Engineering business area undertakes civil engineering and niche projects related to roads and railways, port facilities, airports, tunnels, foundation work, power, and energy, as well as onshore facilities for oil and gas. Its Energy and Environment business area provides smart and energy efficient services for buildings and industry; demolition services; and receiving, treating, and recycling of materials. The company's Building business area develops, engineers, and builds commercial, residential, and public buildings, as well as rehabilitation projects. Its Property business area develops residential units and commercial buildings. The Sweden business area engages in building, civil engineering, property, and environmental activities in Sweden. The company's offshore business area undertakes the removal, demolition, and recycling of offshore installations; and new building, modification, and maintenance works related to cranes, modules, and rig services, as well as heating, ventilation, air conditioning, and cooling systems. It also provides services related to the maintenance and modification of onshore facilities for the oil and gas industry. AF Gruppen ASA was founded in 1985 and is headquartered in Oslo, Norway.",Oslo,47 22 89 11 00,Norway,[],http://www.afgruppen.com,1,Innspurten 15,Engineering & Construction,,175.4,175,167.16788,0.054161917,1.0266,,178.4,,7776,,175.4,176.8,9.5,175,,7776,,,,12,1589760000,0.436627,,,174.4,2,NOK,21.121471,722,,,,18313568256,,,20510,0.76440305,174.4,174.6,,178000,722,185,20.78665,,5.42,124.5,174.4,False,0.0684,52100,178.4,OSL,AF GRUPPEN,AF Gruppen ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AFG.OL,finmb_6174594,no_market,,0.804,,0.03506,14.8,0.059171557,,8.39,,105009000,,,22.213,,,,1577750400,0.14407,840000000,8.257,,0.07987571,7.8512583,0.60915,1640908800,1585612800,,,40215335,19269640192,,1263772800,5:1,,,-0.1,,,,,,,,https://logo.clearbit.com/afgruppen.com,,,,,,
AKSO,1366,Energy,13000,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; offshore wind solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services, as well as carbon capture, utilization, and storage services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,47 67 51 30 00,Norway,[],http://akersolutions.com,1,Oksenoyveien 8,Oil & Gas Equipment & Services,,15.5,15.59,10.350949,0.09354839,0,,15.65,,6053629,,15.5,10.0507145,1.45,15.59,,6053629,,,,,1428624000,1.890697,,,15.15,2,NOK,,1756217,,,,4160728064,,,5466997,0.15788442,15.15,15.33,,58500,1756217,30.2,6.566524,,,4.362,15.3,False,,156700,15.65,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKSO.OL,finmb_262890984,no_market,,0.458,,-0.03779,19.025,-0.49298245,,2.33,,271943008,,,24.02,,,,1577750400,0.26966998,-996000000,-3.667,,0.07987571,0.6369692,0.46942002,1640908800,1593475200,,,130227946,12062112768,,1175212800,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,47 67 51 30 10,,,,,
ARCUS,1483,Consumer Defensive,430,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,47 67 06 50 00,Norway,[],http://www.arcus.no,1,Destilleriveien 11,Beverages—Wineries & Distilleries,Postbox 64,40.5,40.3,36.11377,0.04098765,0.64839995,,40.7,,35013,,40.5,39.47647,1.66,40.3,,35013,,,,1.66,1591833600,0.447647,,,40.3,2,NOK,15.957446,7068,,,,2754534656,,,33493,0.9761276,40.3,40.5,,0,7068,42,12.125749,,,27.1,40.4,False,0.0405,0,40.7,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ARCUS.OL,finmb_245559265,no_market,,1.625,,0.0645,11.949,0.07200003,,3.34,,68013200,,,27.624,,,,1577750400,0.79032,182000000,2.538,,0.07987571,1.4661164,0.15168999,1640908800,1585612800,,,25830157,4584645632,,,,,,,,,,,,,,https://logo.clearbit.com/arcus.no,,,,,,
AFK,4841,Utilities,,"Arendals Fossekompani ASA, an industrial investment company, engages in the operating hydro power plants. The company also builds and operates cogeneration power plants; provides industrial induction heating processes; offers satellite communications and IT solutions; develops and delivers business-critical IT solutions and services; and provides system solutions and products in the fields of instrumentation, data collection, and remote monitoring and control. In addition, it offers equipment for powder production of advanced materials; and data and consulting services to the European energy market. Further, the company operates airport, as well as develops various properties. Arendals Fossekompani ASA was founded in 1896 and is headquartered in Arendal, Norway.",Arendal,47 37 23 44 00,Norway,[],http://arendalsfossekompani.no,1,Langbryggen 9,Utilities—Renewable,,3000,3000,2605.7664,0.018666666,,,3000,,84,,3000,2721.1765,56,3000,,84,,,,56,1588896000,0.276162,,,3000,2,NOK,,1,,,,6579270144,,,101,1.4176263,3000,2940,,2000,1,3180,,,,2100,2920,False,0.0189,1500,3000,OSL,ARENDALS FOSSEKOMP,Arendals Fossekompani ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AFK.OL,finmb_9245759,no_market,,1.308,,-0.00090000004,17.326,0.1428572,,,,2193090,,,1321.135,,,,1577750400,0.012560001,-4194000,-1.907,,0.07987571,2.2707748,0.86077005,1640908800,1585612800,,,298391,6071707136,,1524787200,5:1,,,,,,,,,,,https://logo.clearbit.com/arendalsfossekompani.no,,,,,,
ASETEK,9220,Technology,97,"Asetek A/S, together with its subsidiaries, designs, develops, and markets liquid cooling solutions in Asia, Europe, and the Americas. The company operates through: Gaming and Enthusiast, and Data Center segments. Its products are used in personal computers, servers, and data centers to provide enhanced performance, acoustics, and energy efficiency. The company serves original equipment manufacturers, resellers, and channel partners. Asetek A/S was founded in 1997 and is headquartered in Aalborg, Denmark.",Aalborg,45 96 45 00 47,Denmark,[],http://www.asetek.com,1,Assensvej 2,Computer Hardware,Aalborg East,67,62,43.099052,0.0017313432,0,,65,,70804,,67,57.92206,0.116,62,,70804,,,,,1493164800,0.688372,,,61.6,2,NOK,,14279,,,,1654018304,,,61138,31.638292,61.6,64.6,,262100,14279,70.3,215.33331,,,17.84,64.2,False,,89800,65,OSL,ASETEK A/S,Asetek A/S,Europe/Oslo,CEST,False,7200000,EQUITY,ASETEK.OL,finmb_25262375,no_market,,30.671,,-0.0097,909.513,2.1162791,,0.3,,25604000,,,1.489,,,,1577750400,0.63678,-507000,-0.02,,0.07987571,43.384823,0.00846,1640908800,1585612800,,,21892096,1603470976,,,,,,,,203.53,,,,,,https://logo.clearbit.com/asetek.com,45 96 45 00 48,,,,,
ATLA NOK,110,Energy,1,"P/F Atlantic Petroleum, together with its subsidiaries, engages in the exploration, appraisal, development, and production of oil and gas properties in the Faroe Islands, the United Kingdom, Norway, and Ireland. The company was founded in 1998 and is based in TÃ³rshavn, Denmark.",Torshavn,44 298 59 16 01,Denmark,[],http://www.petroleum.fo,1,Yviri vio Strond 4,Oil & Gas E&P,PO Box 1228,7.26,6.26,7.0264964,,0,,7.26,,201,,7.26,6.849412,,6.26,,201,,,,,,1.421511,,,6.26,2,NOK,,718,,,,23311642,,,1495,,6.26,7.24,,0,718,9.9,,,,5.05,6.4,False,,0,7.26,OSL,Atlantic Petroleum,P/F Atlantic Petroleum,Europe/Oslo,CEST,False,7200000,EQUITY,ATLA-NOK.OL,finmb_23704038,no_market,,,,0,,-0.15151513,,,,3697860,,,-6.498,,,,1577750400,0.02009,,-2.673,,0.07987571,,0,1640908800,1585612800,,,3510194,26846464,,,,,,,,,,,,,,https://logo.clearbit.com/petroleum.fo,,,,,,
ATEA,0605,Technology,7222,"Atea ASA supplies IT infrastructure and related solutions for businesses and public sector organizations in the Nordic countries and Baltic regions. The company provides hardware and software solutions for storing and managing information, as well as tools for virtualization, automation, and security for operating the data center environment; client hardware, software, and services to the requirements of users, applications, security, networks, and computing environments. It also offers hardware and software solutions for running networks, and services to help customers manage their communications; and a range of products to enable collaboration through conferencing, information sharing, and digital productivity solutions. In addition, it provides Device as a Service to various concepts, such as videoconferencing, digital signage, and networks. Atea ASA was founded in 1968 and is headquartered in Oslo, Norway.",Oslo,47 22 09 50 00,Norway,[],http://www.atea.com,1,Karvesvingen 5,Information Technology Services,Box 6472 Etterstad,105.8,105.6,100.46131,0.06143667,0.7065,,105.6,,56586,,105.8,101.47647,6.5,105.6,,56586,,,,6.5,1571875200,0.580813,,,104,2,NOK,22.908064,8951,,,,11591154688,,,98606,0.30768618,104,105.4,,20000,8951,137,15.209236,,5.73,66.2,105.2,False,0.0614,264300,105.6,OSL,ATEA ASA,Atea ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ATEA.OL,finmb_700601,no_market,,0.336,,0.01354,12.233,-0.05840707,,6.93,,109973000,,,33.081,,,,1577750400,0.58987,510000000,4.601,,0.07987571,3.1861188,0.25162,1640908800,1593475200,,,81691394,12649164800,,1149206400,1:10,,,0.557,,,,,,,,https://logo.clearbit.com/atea.com,,,,,,
AGS,1366,Industrials,8,"Axxis Geo Solutions ASA operates as an ocean bottom node seismic company. The company delivers tailored seismic solutions; and provides flexible project management and execution services to oil and gas companies worldwide. The company was founded in 2006 and is based in Lysaker, Norway.",Lysaker,47 48 09 55 55,Norway,[],http://www.axxisgeo.com,1,Strandveien 50,Marine Shipping,,1,1,0.80242336,,0,,1.005,,1355381,,1,0.87370586,,1,,1355381,,,,,1545264000,,,,0.962,4,NOK,,278494,,,,59115104,,,2047488,0.74698746,0.962,1.005,,,278494,14.9624,,,,0.4,0.992,False,,,1.005,OSL,AXXIS GEO SOLUTION,Axxis Geo Solutions ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AGS.OL,finmb_610831375,no_market,,0.655,,-0.35246,2.95,-0.9193982,,,,58821000,,,0.038,,,,1577750400,0.00071000005,-27893100,-0.641,,0.07987571,26.447369,0.08083,1640908800,1585612800,,,24148969,51815124,,1562112000,1:50,,,,,,,,,,,https://logo.clearbit.com/axxisgeo.com,,,,,,
BSP-ME,0459,Consumer Cyclical,,"Black Sea Property AS focuses on operating holiday resort under the Aheloy Beach Resort name in Bulgaria. The company was founded in 2015 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.blackseaproperty.no,1,Sagveien 23 A,Lodging,,2.6,2.6,3.5732117,,0,,2.6,,1061,,2.6,2.6147058,,2.6,,1061,,,,,,-6.302716,,,2.6,4,NOK,,6,,,,43272060,,,1284,,2.6,2.6,,,6,7.32889,,,,0.109933,2.16,False,,,2.6,OSL,BLACK SEA.PROPERTY,Black Sea Property AS,Europe/Oslo,CEST,False,7200000,EQUITY,BSP-ME.OL,finmb_321493830,no_market,,,,0,-37.38,-0.43238264,,,,16643100,,,6.561,,,,1577750400,,-6767000,-0.737,,0.07987571,0.39628103,,1640908800,1577750400,,,6894127,134828400,,1564531200,1:25,,,,,,,,,,,https://logo.clearbit.com/blackseaproperty.no,,,,,,
ASA,6392,Consumer Defensive,87,"Atlantic Sapphire ASA, together with its subsidiaries, engages in the land-based salmon farming business. The company operates through two segments, Fish Farming (Denmark); and Fish Farming (USA). It is involved in the production and sale of salmon. Atlantic Sapphire ASA was founded in 2010 and is headquartered in Vikebukt, Norway.",Vikebukt,78 64 31 14 04,Norway,[],http://www.atlanticsapphire.com,1,Daugstadvegen 445,Farm Products,,123,115,116.53111,,0,,115.5,,41223,,123,129.23529,,115,,41223,,,,,,1.307334,,,110.5,2,NOK,,324867,,,,8055328768,,,75824,1454.0305,110.5,113,,,324867,146,,,,68.2,112.5,False,,,115.5,OSL,ATLANTIC SAPPH ASA,Atlantic Sapphire ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ASA.OL,finmb_367799271,no_market,,1547.249,,-2.37401,-765.268,0.22448981,,,,71286096,,,2.928,,,,1577750400,0.33597,-13152000,-0.193,,0.07987571,38.592896,0,1640908800,1577750400,,,35767773,8571762176,,,,,,,,,,,,,,https://logo.clearbit.com/atlanticsapphire.com,,,,,,
AVANCE,HM 08,Energy,8,"Avance Gas Holding Ltd, together with its subsidiaries, engages in the transportation of liquefied petroleum gas (LPG) worldwide. The company transports LPG from the Middle East Gulf and the United States Gulf/the United States East Coast to destinations in Europe, South America, India, and Asia. As of December 31, 2019, it operated through a fleet of 14 very large gas carriers. The company was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,472 200 4800,Bermuda,[],http://www.avancegas.com,1,Par-la-Ville Place,Oil & Gas Integrated,14 Par-la-Ville Road PO Box HM 1593,23.16,23.5,27.432993,0.012953368,0.1991,,23.78,,794071,,23.16,18.327059,0.3,23.5,,794071,,,,2.86,1583884800,1.79593,,,22.42,2,NOK,16.902655,1135897,,,,1460003968,,,752664,5.0204563,22.42,22.96,,66000,1135897,58.4,71.625,,,16.24,22.9,False,0.1374,90400,23.78,OSL,AVANCE GAS HLDGS L,Avance Gas Holding Ltd,Europe/Oslo,CEST,False,7200000,EQUITY,AVANCE.OL,finmb_116150043,no_market,,6.435,,0.29652,12.267,-0.21136361,,0.32,,63700000,,,6.179,,,,1577750400,0.1523,86232000,1.356,,0.07987571,3.7093382,0.36513,1640908800,1585612800,,,44520567,1871502976,,,,,,,,,,,,,,https://logo.clearbit.com/avancegas.com,,,,,,
