ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,trailingPE,fullTimeEmployees,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
AKBM-ME,Aker BioMarine,Consumer staples,89.66,89.8,89.97,119,,7852.97,-0.0212,0.0189,,,,1327,Healthcare,"Aker BioMarine AS, a biotechnology company, develops krill-derived ingredients and products for nutraceutical, aquaculture, and animal feed applications. The company provides krill oil products, including omega-3s, phospholipids, choline, and astaxanthin for the human market under the Superba brand. It also offers Qrill aqua product for aquaculture; and QRILL pet, a functional ingredient for pet food. The company is headquartered in Lysaker, Norway. Aker BioMarine ASA is a subsidiary of Aker ASA.",Lysaker,47 24 13 00 00,Norway,[],http://www.akerbiomarine.com,1.0,Oksenoyveien 10,Drug Manufacturers—Specialty & Generic,PO Box 496,91.6,91.6,,,,,91.6,,,,91.6,,,91.6,,,,,,,,,,,90.0,2.0,NOK,24630.0,,,,,,,,,90.0,89.97,,,24630.0,91.6,,,,90.0,89.8,False,,,91.6,OSL,AKER BIOMARINE AS,Aker BioMarine ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKBM-ME.OL,finmb_884321,no_market,,41.299,,-0.00658,194.19,,,,,,,,2.589,,,,1546214400.0,,-1022000.0,-0.015,,0.13263035,34.631134,,1609372800.0,1514678400.0,,,14611039.0,6415074304.0,,,,,,,,,,,,,,https://logo.clearbit.com/akerbiomarine.com,47 24 13 01 10,,,,,,,
AKERBP,Aker BP,Energy,182.95,182.9,183.0,2027,,65791.29,-0.0089,0.0797,0.0301,-0.33659999999999995,-0.15039999999999998,1366,Energy,"Aker BP ASA engages in the exploration, development, and production of oil and gas on the Norwegian Continental Shelf. The company has working interests in 42 fields/projects. As of December 31, 2019, its total net proven reserves were 666 million barrels of oil equivalents; and estimated total net proven plus probable reserves were 906 million barrels of oil equivalents. The company was formerly known as Det norske oljeselskap ASA and changed its name to Aker BP ASA in October 2016. Aker BP ASA was founded in 2001 and is headquartered in Fornebu, Norway.",Fornebu,47 51 35 30 00,Norway,[],http://www.akerbp.com,1.0,Building B,Oil & Gas E&P,Fornebuporten OksenOeyveien 10 Lysaker,184.6,184.4,184.96521,0.009902491,,,185.4,,703765.0,,184.6,181.59558,1.828,184.4,,703765.0,,,,7.41,1596153600.0,1.6643430000000001,,,180.9,2.0,NOK,441283.0,,,,65827348480.0,,,1488810.0,21.485903,180.9,183.1,,0.0,441283.0,297.9,107.67647,,,89.42,182.95,False,0.042,0.0,185.4,OSL,AKER BP ASA,Aker BP ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKERBP.OL,finmb_9048461,no_market,,22.929000000000002,,-0.031630002000000004,32.061,-0.22337150000000003,,1.7,,359614016.0,,,5.317,,,,1577750400.0,0.16023001,-96917000.0,-0.26899999999999996,,0.13263035,34.42731,0.70299006,1640908800.0,1593475200.0,,,106384610.0,70248210432.0,,1261526400.0,1:1,,,1.715,,,,,,,,https://logo.clearbit.com/akerbp.com,,,1703.0,,,,,
AKSO,Aker Solutions,Energy,17.98,18.0,18.02,5013,,4889.53,0.0216,0.24170000000000005,1.1103,-0.2727,-0.3132,1366,Energy,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; offshore wind solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services, as well as carbon capture, utilization, and storage services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,47 67 51 30 00,Norway,[],http://akersolutions.com,1.0,Oksenoyveien 8,Oil & Gas Equipment & Services,,17.6,17.49,10.1191435,0.08238637,0.0,,18.39,,3450736.0,,17.6,11.098714999999999,1.45,17.49,,3450736.0,,,,,1428624000.0,2.095818,,,17.25,2.0,NOK,7418402.0,,,,4884096000.0,,,5236827.0,0.18533358,17.25,17.98,,58500.0,7418402.0,30.2,7.7081539999999995,,,4.362,17.92,False,,156700.0,18.39,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKSO.OL,finmb_262890984,no_market,,0.479,,-0.03779,19.926,-0.40333205,,2.33,,271943008.0,,,24.02,,,,1577750400.0,0.26966998,-996000000.0,-3.667,,0.13263035,0.74771017,0.46942002,1640908800.0,1593475200.0,,,130227946.0,12633192448.0,,1175212800.0,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,47 67 51 30 10,,13000.0,,,,,
AKVA,AKVA Group,Industrials,63.0,62.6,63.4,3,LP,2085.7,0.0129,0.0261,0.0535,-0.1367,-0.1234,4353,Industrials,"AKVA Group ASA develops, designs, manufactures, assembles, sells, and installs technology products; and provides rental and consulting services for the aquaculture industry. The company operates through three segments: Cage Based Technology, Software, and Land Based Technology. The Cage Based Technology segment offers plastic cages, steel cages, feed barges, feed systems, sensor and camera systems, biomass estimation systems, underwater lights, net cleaning systems, and nets and mooring systems under the Polarcirkel, Wavemaster, and Akvasmart hardware brands. This segment also supplies polyethylene work boats, pipes, ROV's, and subsea solutions to aquaculture, oil service, and maritime industries. The Software segment provides production control, planning, traceability, and ERP software for the aquaculture and fishing industries under the Fishtalk brand. This segment also operates AKVAconnect, a process control platform that enables real-time control of various mission critical equipment, such as feeding systems, environmental sensors, barges, and cameras installed on-site at the farmer's locations. The Land Based Technology segment designs and delivers recirculation systems for land based fish farming, as well as provides water quality conditions for fresh and seawater operations. The company also offers PRISMA, a cloud-based data platform for the aquaculture eco-system. AKVA group ASA operates in Norway, Chile, Canada, Scotland, Denmark, and internationally. The company is based in Klepp Stasjon, Norway. AKVA Group ASA is a subsidiary of Egersund Group AS.",Klepp Stasjon,47 51 77 85 00,Norway,[],http://www.akvagroup.com,1.0,Plogfabrikkvegen 11,Farm & Heavy Construction Machinery,,62.2,63.0,61.11014599999999,0.03215434,,,63.0,,4523.0,,62.2,62.47059,2.0,63.0,,4523.0,,,,2.0,1582502400.0,0.6550520000000001,,,63.0,2.0,NOK,118.0,,,,2088853248.0,,,6130.0,0.70167065,63.0,63.4,,49600.0,118.0,83.0,10.994764,,,41.3,62.6,False,0.0323,34200.0,63.0,OSL,AKVA GROUP ASA,AKVA Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKVA.OL,finmb_162314,no_market,,1.0979999999999999,,-0.00014,25.226999999999997,-0.13888889999999998,,5.73,,33156400.0,,,31.171,,,,1577750400.0,0.13203,-422000.0,-0.013999999999999999,,0.13263035,2.0211093,0.7511,1640908800.0,1585612800.0,,,8065299.0,3268389376.0,,,,,,-0.41700000000000004,,,,,,,,https://logo.clearbit.com/akvagroup.com,,,1444.0,,,,,
AMSC,American Shipping Company,Industrials,28.55,28.45,28.65,81,,1730.6,0.0382,0.0555,0.1329,-0.0805,-0.0589,1366,Industrials,"American Shipping Company ASA, through its subsidiaries, operates as a ship owning and lease finance company in the United States. It is involved in the purchase and bareboat chartering of product tankers, shuttle tankers, and other vessels to operators and end users in the Jones Act market. The company operates a fleet of nine product tankers and one shuttle tanker. The company was formerly known as Aker American Shipping ASA and changed its name to American Shipping Company ASA in June 2008. American Shipping Company ASA was founded in 2005 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.americanshippingco.com,1.0,Building B,Marine Shipping,OksenOeyveien 10,27.5,27.5,26.031378,0.011636363,1.9914999,,28.55,,41413.0,,27.5,26.301470000000002,0.32,27.5,,41413.0,,,,3.21,1590451200.0,0.957026,,,27.5,2.0,NOK,43552.0,,,,1730601088.0,,,75938.0,19.642708,27.5,28.65,,114600.0,43552.0,37.5,77.16216,,11.42,15.06,28.45,False,0.1166,172600.0,28.55,OSL,AMER SHIPPING COMP,American Shipping Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AMSC.OL,finmb_22594564,no_market,,24.826,,0.10217000000000001,25.739,-0.21014494,,0.37,,60616500.0,,,2.6689999999999996,,,,1577750400.0,0.19708,9002000.0,0.149,,0.13263035,10.69689,0.28123000000000004,1640908800.0,1585612800.0,,,44026980.0,2187253760.0,,,,,,0.778,,,,,,,,https://logo.clearbit.com/americanshippingco.com,,191.61073000000002,3.0,,,,,
ANDF-ME,Andfjord Salmon,Consumer staples,56.0,55.5,56.0,48,,1887.24,-0.0123,0.0054,0.1452,,,8400,Consumer Defensive,"Andfjord Salmon AS operates a fish farm. It operates a closed sea facility for organic salmon farming. The company was founded in 2014 and is headquartered in Sortland, Norway.",Sortland,,Norway,[],http://www.andfjordsalmon.com,1.0,Havnegata 19,Farm Products,8402 Sortland,56.7,56.7,,,0.0,,57.9,,,,56.7,,,56.7,,,,,,,,,,,56.5,2.0,NOK,7904.0,,,,,,,,,56.5,56.0,,,7904.0,57.9,,,,56.5,55.5,False,,,57.9,OSL,ANDFJORD SALMON AS,Andfjord Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ANDF-ME.OL,finmb_570862527,no_market,,997.9110000000001,,0.0,-205.118,,,,,,,,4.914,,,,1577750400.0,,-6394534.0,-0.214,,0.13263035,11.396011,,1640908800.0,,,,,1643091968.0,,,,,,,,,,,,,,https://logo.clearbit.com/andfjordsalmon.com,,,,,,,,
ABT,Aqua Bio Technology,Materials,4.74,4.8,4.86,37,LP,72.78,-0.0084,0.0533,0.1232,1.0256,0.9587,1366,Healthcare,"Aqua Bio Technology ASA engages in developing and commercializing active ingredients for use in skin care products in Norway. It offers Aquabeautine XL, a proprietary ingredient; and Spirulysat, an antioxidant for cosmetic use. The company also markets and distributes natural and skin care products to consumers, retailers, and professionals in Europe and the Middle East. It distributes its products through Internet, stores, and skin care clinics. The company markets and distributes organic skin care products under the Moana brand name in New Zealand and arctic skin care products under the Cuvget brand name in Norway. Aqua Bio Technology ASA was founded in 2000 and is based in Lysaker, Norway.",Lysaker,,Norway,[],http://www.aquabiotechnology.com,1.0,Fornebuveien 37,Biotechnology,,4.78,4.86,3.1058695,0.20920502,0.0,,4.98,,35067.0,,4.78,4.781765,1.0,4.86,,35067.0,,,,,1496880000.0,1.2967469999999999,,,4.74,4.0,NOK,29186.0,,,,72784592.0,,,153300.0,56.19607,4.74,4.86,,320000.0,29186.0,7.55,-8.777777,,,1.25,4.8,False,,330000.0,4.98,OSL,AQUA BIO TECHNOLOG,Aqua Bio Technology ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ABT.OL,finmb_39453852,no_market,,51.361999999999995,,0.0,-5.115,1.0869567,,-0.54,,15355400.0,,,0.47700000000000004,,,,1577750400.0,0.02359,-13215518.0,-1.03,,0.13263035,9.937106,0.80484,1640908800.0,1577750400.0,,,1905450.0,66523112.0,,1309132800.0,1:20,,,,,,,,,,,https://logo.clearbit.com/aquabiotechnology.com,,,,,,,,
AQUA,AqualisBraemar,Energy,4.64,4.42,4.6,3,,326.27,-0.0043,0.0087,0.1373,0.2556,0.2211,0161,Energy,"AqualisBraemar ASA, an investment holding company, provides marine and engineering consultancy services to the offshore oil and gas industry and offshore renewables market worldwide. It offers marine and offshore engineering services, such as deep and shallow water installation engineering; marine operations and surveying, including rig moving and tow master, as well as engineering support services; owns and supervises vessel construction; engineering and project management services; concept, FEED, and basic design services for new-build and vessel upgrades; and rig inspection services. The company also provides marine warranty and consultancy, risk consulting, transportation and installation, dynamic positioning and critical systems, and technical due diligence services. The company was formerly known as Aqualis ASA and changed its name to AqualisBraemar ASA in June 2019. AqualisBraemar ASA was incorporated in 2014 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://aqualisbraemar.com,1.0,Olav Vs gate 6,Oil & Gas Equipment & Services,,4.66,4.6,3.7119565000000003,0.0010729614,0.0,,4.64,,14421.0,,4.66,4.2288237,0.005,4.6,,14421.0,,,,0.2,1591833600.0,1.076655,,,4.6,4.0,NOK,874.0,,,,326268096.0,,,42928.0,4.9138980000000005,4.6,4.6,,385400.0,874.0,5.0,33.142857,,,2.15,4.42,False,0.0444,402100.0,4.64,OSL,AQUALISBRAEMAR ASA,AqualisBraemar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AQUA.OL,finmb_266259656,no_market,,4.853,,0.18611999,192.15900000000002,0.1392405,,0.14,,70316400.0,,,0.6859999999999999,,,,1577750400.0,0.07898,12358000.0,0.201,,0.13263035,6.763848299999999,0.58599,1640908800.0,1585612800.0,,,20787638.0,322250496.0,,,,,,,,,,,,,,https://logo.clearbit.com/aqualisbraemar.com,,23.084576000000002,431.0,,,,,
ARCHER,Archer,Energy,2.17,2.18,2.19,62,,321.02,0.0093,0.069,0.0358,-0.3176,-0.4988,HM 08,Energy,"Archer Limited, an oilfield service company, provides various oilfield products and services to the oil and gas industry. It operates through two segments, Eastern Hemisphere and Western Hemisphere. The company provides oiltools, such as plugs and abandonment (P&A), slot recovery and P&A, cementing, and well cleaning solutions; land drilling and platform drilling services; and modular drilling rigs. It also offers engineering services, such as project management, construction and installations, multidiscipline engineering, consulting, and inspection services. In addition, the company provides cased hole logging, conveyance and mechanical/slickline, and R&D and technology development services. Further, it offers fluids, guarantor, international personnel, management, and equipment rental services, as well as performs rig inspections. The company operates in Angola, Argentina, Australia, Bolivia, Brazil, Canada, Congo, Indonesia, Malaysia, Nigeria, Norway, Saudi Arabia, the United Arab Emirates, the United Kingdom, and the United States. The company was formerly known as Seawell Limited and changed its name to Archer Limited in May 2011. Archer Limited was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.archerwell.com,1.0,Par la Ville Place,Oil & Gas Drilling,4th Floor 14 Par-la-Ville Road,2.15,2.18,2.2551667999999996,,0.0,,2.23,,217551.0,,2.15,2.1855884,,2.18,,217551.0,,,,,,2.885598,,,2.15,4.0,NOK,253682.0,,,,321214240.0,,,494023.0,0.38533378,2.15,2.19,,100400.0,253682.0,4.78,36.166668,,,1.1,2.18,False,,503000.0,2.23,OSL,ARCHER LTD,Archer Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,ARCHER.OL,finmb_37612323,no_market,,1.1320000000000001,,-0.05722000000000001,10.005,-0.5445651999999999,,0.06,,148024992.0,,,0.732,,,,1577750400.0,0.12627,-47700000.0,-0.32299999999999995,,0.13263035,2.964481,0.41856998,1640908800.0,1577750400.0,,,105861885.0,943508160.0,,1443398400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/archerwell.com,,,4964.0,,,,,
AZT,ArcticZymes Technologies,Health care,43.7,43.5,43.7,290,,2112.23,0.0,0.0163,0.2105,8.2,,9294,Healthcare,"ArcticZymes Technologies ASA develops, manufactures, and markets immunomodulating beta-glucans and recombinant enzymes in Norway, Europe, Asia, Australia, Africa, and the Americas. It operates through two segments, Enzymes and Beta-Glucans. The company provides recombinant enzymes that are primarily derived from cold-water marine species and organisms from other relevant environments for use in molecular research, in vitro diagnostics, and therapeutics. It offers shrimp alkaline phosphatase and derived kits for cleanup prior to Sanger sequencing and next generation sequencing (NGS) processes; cod UNG for use in viral and other molecular diagnostic assays; double-strand specific DNases and derived kits for the removal of DNA from RNA samples; polymerases for technology development for life science, molecular diagnostics, NGS, and synthetic biology; proteinase for microbiological diagnostics and liquid biopsies; salt active nuclease for the removal of nucleic acids during manufacturing of vaccines, viruses, recombinant proteins, and other reagents; and ligases for joining DNA fragments. The company also provides immunomodulating beta-glucans products for the wound care, animal and consumer health, and adjuvants markets. It offers Woulgan wound gel; M-Glucan, a natural immune-stimulating product for fish and animal feed; and M-Gard, a natural immune-stimulating ingredients to enhance physical health. The company was formerly known as Biotec Pharmacon ASA and changed its name to ArcticZymes Technologies ASA in June 2020. ArcticZymes Technologies ASA was founded in 1990 and is headquartered in TromsÃ¸, Norway.",Tromso,47 77 64 89 00,Norway,[],http://arcticzymes.com,1.0,Sykehusveien 23,Biotechnology,PO Box 6463,43.7,43.6,,,0.0,,44.6,,,,43.7,,,43.6,,,,,,,,1.34727,,,43.0,2.0,NOK,129773.0,,,,2112226432.0,,,,20.29777,43.0,43.7,,,129773.0,44.6,,,,43.0,43.5,False,,,44.6,OSL,ARCTICZYMES TECH,ArcticZymes Technologies ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AZT.OL,finmb_13529463,no_market,,20.108,,0.12154999400000001,154.028,,,,,48334700.0,,,1.21,,,,1577750400.0,0.0896,12649000.0,0.26,,0.13263035,36.115704,0.3134,1640908800.0,1585612800.0,,,24481512.0,2092470272.0,,,,,,,,,,,,,,https://logo.clearbit.com/arcticzymes.com,47 77 64 89 01,168.07693,36.0,,,,,
ARCUS,Arcus,Consumer staples,42.2,42.1,42.3,56,,2861.19,-0.004699999999999999,0.0369,0.063,0.205,0.1574,1483,Consumer Defensive,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,47 67 06 50 00,Norway,[],http://www.arcus.no,1.0,Destilleriveien 11,Beverages—Wineries & Distilleries,Postbox 64,42.4,42.8,36.309353,0.039150942,0.64839995,,42.8,,22926.0,,42.4,39.69706,1.66,42.8,,22926.0,,,,1.66,1591833600.0,0.458083,,,42.1,2.0,NOK,16302.0,,,,2863355648.0,,,28892.0,1.0146906,42.1,42.3,,0.0,16302.0,42.8,12.604791,,,27.1,42.1,False,0.0392,0.0,42.8,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ARCUS.OL,finmb_245559265,no_market,,1.6769999999999998,,0.0645,12.335999999999999,0.09870124,,3.34,,68013200.0,,,27.624000000000002,,,,1577750400.0,0.79032,182000000.0,2.5380000000000003,,0.13263035,1.524037,0.15168999,1640908800.0,1585612800.0,,,25830157.0,4733312000.0,,,,,,,,,,,,,,https://logo.clearbit.com/arcus.no,,16.587864,430.0,,,,,
AFK,Arendals Fossekompani,Industrials,2840.0,2920.0,2940.0,5,,6217.95,-0.0207,-0.0405,0.0597,0.1036,0.1207,4841,Utilities,"Arendals Fossekompani ASA, an industrial investment company, engages in the operating hydro power plants. The company also builds and operates cogeneration power plants; provides industrial induction heating processes; offers satellite communications and IT solutions; develops and delivers business-critical IT solutions and services; and provides system solutions and products in the fields of instrumentation, data collection, and remote monitoring and control. In addition, it offers equipment for powder production of advanced materials; and data and consulting services to the European energy market. Further, the company operates airport, as well as develops various properties. Arendals Fossekompani ASA was founded in 1896 and is headquartered in Arendal, Norway.",Arendal,47 37 23 44 00,Norway,[],http://arendalsfossekompani.no,1.0,Langbryggen 9,Utilities—Renewable,,2900.0,2960.0,2619.7102,0.019310344,,,2960.0,,77.0,,2900.0,2779.4119,56.0,2960.0,,77.0,,,,56.0,1588896000.0,0.299651,,,2840.0,2.0,NOK,7.0,,,,6228375552.0,,,94.0,1.3420193999999999,2840.0,2940.0,,2000.0,7.0,3180.0,,,,2100.0,2920.0,False,0.0189,1500.0,2960.0,OSL,ARENDALS FOSSEKOMP,Arendals Fossekompani ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AFK.OL,finmb_9245759,no_market,,1.261,,-0.00090000004,16.7,0.18400002,,,,2193090.0,,,1321.135,,,,1577750400.0,0.012560001000000001,-4194000.0,-1.9069999999999998,,0.13263035,2.1496668,0.86077005,1640908800.0,1585612800.0,,,298391.0,5852349952.0,,1524787200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/arendalsfossekompani.no,,,,,,,,
ASETEK,Asetek,Information technology,63.6,63.5,63.8,162,,1601.75,-0.0215,0.0582,0.1778,1.0516,2.0725,9220,Technology,"Asetek A/S, together with its subsidiaries, designs, develops, and markets liquid cooling solutions in Asia, Europe, and the Americas. The company operates through: Gaming and Enthusiast, and Data Center segments. Its products are used in personal computers, servers, and data centers to provide enhanced performance, acoustics, and energy efficiency. The company serves original equipment manufacturers, resellers, and channel partners. Asetek A/S was founded in 1997 and is headquartered in Aalborg, Denmark.",Aalborg,45 96 45 00 47,Denmark,[],http://www.asetek.com,1.0,Assensvej 2,Computer Hardware,Aalborg East,65.0,65.0,44.486740000000005,0.0017846153,0.0,,66.0,,53262.0,,65.0,60.117644999999996,0.11599999999999999,65.0,,53262.0,,,,,1493164800.0,0.747386,,,62.2,2.0,NOK,44820.0,,,,1633535232.0,,,58218.0,31.24649,62.2,64.3,,262100.0,44820.0,70.3,212.66666,,,17.84,63.8,False,,89800.0,66.0,OSL,ASETEK A/S,Asetek A/S,Europe/Oslo,CEST,False,7200000.0,EQUITY,ASETEK.OL,finmb_25262375,no_market,,31.406,,-0.0097,931.294,2.2098765,,0.3,,25604000.0,,,1.489,,,,1577750400.0,0.63678,-507000.0,-0.02,,0.13263035,42.84755,0.008459999999999999,1640908800.0,1585612800.0,,,21888256.0,1641870976.0,,,,,,,,203.53,,,,,,https://logo.clearbit.com/asetek.com,45 96 45 00 48,,97.0,,,,,
ATEA,Atea,Information technology,105.4,105.2,105.6,137,,11591.18,-0.0019,0.0233,0.1014,-0.1804,-0.015,0605,Technology,"Atea ASA supplies IT infrastructure and related solutions for businesses and public sector organizations in the Nordic countries and Baltic regions. The company provides hardware and software solutions for storing and managing information, as well as tools for virtualization, automation, and security for operating the data center environment; client hardware, software, and services to the requirements of users, applications, security, networks, and computing environments. It also offers hardware and software solutions for running networks, and services to help customers manage their communications; and a range of products to enable collaboration through conferencing, information sharing, and digital productivity solutions. In addition, it provides Device as a Service to various concepts, such as videoconferencing, digital signage, and networks. Atea ASA was founded in 1968 and is headquartered in Oslo, Norway.",Oslo,47 22 09 50 00,Norway,[],http://www.atea.com,1.0,Karvesvingen 5,Information Technology Services,Box 6472 Etterstad,105.6,105.6,99.73333000000001,0.06155303,0.7065,,106.8,,28199.0,,105.6,102.03824,6.5,105.6,,28199.0,,,,6.5,1571875200.0,0.605691,,,103.8,2.0,NOK,94702.0,,,,11591154688.0,,,89845.0,0.30768618,103.8,105.6,,20000.0,94702.0,137.0,15.209235999999999,,5.64,66.2,105.2,False,0.0616,264300.0,106.8,OSL,ATEA ASA,Atea ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ATEA.OL,finmb_700601,no_market,,0.335,,0.01354,12.212,-0.0625,,6.93,,109973000.0,,,33.080999999999996,,,,1577750400.0,0.58987,510000000.0,4.601,,0.13263035,3.1861188,0.25161999999999995,1640908800.0,1593475200.0,,,81691394.0,12627170304.0,,1149206400.0,1:10,,,0.557,,,,,,,,https://logo.clearbit.com/atea.com,,22.908064000000003,7222.0,,,,,
ATLA NOK,Atlantic Petroleum,Energy,6.46,6.06,6.44,1,,23.89,,-0.0638,-0.1028,-0.1771,,110,Energy,"P/F Atlantic Petroleum, together with its subsidiaries, engages in the exploration, appraisal, development, and production of oil and gas properties in the Faroe Islands, the United Kingdom, Norway, and Ireland. The company was founded in 1998 and is based in TÃ³rshavn, Denmark.",Torshavn,44 298 59 16 01,Denmark,[],http://www.petroleum.fo,1.0,Yviri vio Strond 4,Oil & Gas E&P,PO Box 1228,6.52,6.46,6.9649277000000005,,0.0,,6.46,,1457.0,,6.52,6.8135295,,6.46,,1457.0,,,,,,1.4047610000000001,,,6.46,2.0,NOK,22.0,,,,23256840.0,,,1348.0,,6.46,6.44,,0.0,22.0,9.9,,,,5.05,6.06,False,,0.0,6.46,OSL,Atlantic Petroleum,P/F Atlantic Petroleum,Europe/Oslo,CEST,False,7200000.0,EQUITY,ATLA-NOK.OL,finmb_23704038,no_market,,,,0.0,,-0.20969695,,,,3697860.0,,,-6.497999999999999,,,,1577750400.0,0.02009,,-2.673,,0.13263035,,0.0,1640908800.0,1585612800.0,,,3510194.0,24110048.0,,,,,,,,,,,,,,https://logo.clearbit.com/petroleum.fo,,,1.0,,,,,
ASA,Atlantic Sapphire,Consumer staples,115.5,115.5,116.0,184,,8233.54,-0.0335,0.0132,-0.1012,-0.1047,0.1667,6392,Consumer Defensive,"Atlantic Sapphire ASA, together with its subsidiaries, engages in the land-based salmon farming business. The company operates through two segments, Fish Farming (Denmark); and Fish Farming (USA). It is involved in the production and sale of salmon. Atlantic Sapphire ASA was founded in 2010 and is headquartered in Vikebukt, Norway.",Vikebukt,78 64 31 14 04,Norway,[],http://www.atlanticsapphire.com,1.0,Daugstadvegen 445,Farm Products,,119.5,121.5,116.1375,,0.0,,121.5,,85858.0,,119.5,125.73528999999999,,121.5,,85858.0,,,,,,1.253558,,,115.5,2.0,NOK,35209.0,,,,8233544192.0,,,77661.0,1486.1993,115.5,116.0,,,35209.0,146.0,,,,68.2,115.5,False,,,121.5,OSL,ATLANTIC SAPPH ASA,Atlantic Sapphire ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ASA.OL,finmb_367799271,no_market,,1540.817,,-2.3740099999999997,-762.086,0.16499996,,,,71286096.0,,,2.928,,,,1577750400.0,0.33597,-13152000.0,-0.193,,0.13263035,39.44672,0.0,1640908800.0,1577750400.0,,,35767773.0,8536123904.0,,,,,,,,,,,,,,https://logo.clearbit.com/atlanticsapphire.com,,,87.0,,,,,
