ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
AKBM-ME,Aker BioMarine,Consumer staples,95.6,95.21,95.79,158,,8373.23,-0.0084,0.0421,0.06150000000000001,,,1327,Healthcare,,"Aker BioMarine AS, a biotechnology company, develops krill-derived ingredients and products for nutraceutical, aquaculture, and animal feed applications. The company provides krill oil products, including omega-3s, phospholipids, choline, and astaxanthin for the human market under the Superba brand. It also offers Qrill aqua product for aquaculture; and QRILL pet, a functional ingredient for pet food. The company is headquartered in Lysaker, Norway. Aker BioMarine ASA is a subsidiary of Aker ASA.",Lysaker,Norway,[],http://www.akerbiomarine.com,1.0,OksenOeyveien 10,Drug Manufacturers—Specialty & Generic,95.8,95.0,95.35512,,,,96.98,,89355.0,,95.8,93.58228000000001,,95.0,,89355.0,,,,,,,,,94.5,2.0,NOK,41905.0,,,,,,,140493.0,,94.5,95.79,,,41905.0,114.0,,,,87.0,95.21,False,,,96.98,OSL,AKER BIOMARINE AS,Aker BioMarine AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKBM-ME.OL,finmb_884321,no_market,,45.74,,-0.00658,215.076,-0.08500475,,,,,,,2.051,,,,1546214400.0,,-1022000.0,-0.015,,0.20044720000000002,46.318867,,1609372800.0,1593475200.0,,,14751544.0,7105046016.0,,,,,,,,,,,,,,https://logo.clearbit.com/akerbiomarine.com,47 24 13 00 00,PO Box 496,,,,,,,
AKERBP,Aker BP,Energy,171.8,171.75,171.8,1927,,61781.6,-0.0009,-0.0129,0.0109,-0.3771,-0.2444,1366,Energy,1703.0,"Aker BP ASA engages in the exploration, development, and production of oil and gas on the Norwegian Continental Shelf. The company has working interests in 42 fields/projects. As of December 31, 2019, its total net proven reserves were 666 million barrels of oil equivalents; and estimated total net proven plus probable reserves were 906 million barrels of oil equivalents. The company was formerly known as Det norske oljeselskap ASA and changed its name to Aker BP ASA in October 2016. Aker BP ASA was founded in 2001 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://www.akerbp.com,1.0,Building B,Oil & Gas E&P,171.95,172.6,171.7674,0.010630997,,,173.0,,588133.0,,171.95,179.58858,1.828,172.6,,588133.0,,,,7.41,1596153600.0,1.6643430000000001,,,170.2,2.0,NOK,338083.0,,,,61781688320.0,,,1013488.0,20.165407000000002,170.2,171.8,,0.0,338083.0,297.9,101.05882,,,89.42,171.7,False,0.042600002000000005,0.0,173.0,OSL,AKER BP ASA,Aker BP ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKERBP.OL,finmb_9048461,no_market,,21.444000000000003,,-0.031630002000000004,29.985,-0.28354168,,1.7,,359614016.0,,,5.317,,,,1577750400.0,0.16023001,-96917000.0,-0.26899999999999996,,0.20044720000000002,32.311455,0.70299006,1640908800.0,1593475200.0,,,106384610.0,65699090432.0,,1261526400.0,1:1,,,1.715,,,,,,,,https://logo.clearbit.com/akerbp.com,47 51 35 30 00,Fornebuporten OksenOeyveien 10 Lysaker,,,,,,,
ACC-ME,Aker Carbon Capture,Industrials,4.65,4.65,4.65,1620,,2632.46,0.0765,-0.0791,,,,1366,Industrials,21.0,"Aker Carbon Capture AS provides carbon capture technologies. Its technologies mitigate the environmental cost of industry. The company's carbon capture process uses a mixture of water and organic amine solvents to absorb the CO2 that can be applied on emissions from various sources, such as gas, coal, cement, refineries, and waste-to-energy through to hydrogen and other process industries. Its portfolio of products include Just Catch, Big Catch, and Offshore Just Catch, as well as mobile test unit. The company is based in Lysaker, Norway.",Lysaker,Norway,[],http://www.akercarboncapture.com,1.0,OksenÃ¸yveien 8,Pollution & Treatment Controls,4.32,4.47,5.0302,,,,4.7,,11715002.0,,4.32,5.0302,,4.47,,11715002.0,,,,,,,,,4.36,4.0,NOK,4433692.0,,,,2632462080.0,,,11715002.0,,4.36,4.651,,,4433692.0,5.8,,,,3.85,4.6505,False,,,4.7,OSL,AKER CARBON CAPTUR,Aker Carbon Capture AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ACC-ME.OL,finmb_677426400,no_market,,,,0.0,,-0.14455444,,,,566060032.0,,,0.031,,,,,,,,,0.20044720000000002,150.01613,,,1596153600.0,,,,2886908160.0,,,,,,,,,,,,,,https://logo.clearbit.com/akercarboncapture.com,47 67 51 30 00,,,47 67 82 69 50,,,,,
AOW-ME,Aker Offshore Wind Holding,Industrials,2.81,2.8,2.82,1418,,1719.94,-0.0444,-0.1789,,,,1366,Energy,30.0,"Aker Offshore Wind Holding AS engages in the development of deep-water wind power production. It has a portfolio of development projects and prospects in Europe, North America, and Asia. The company is based in Lysaker, Norway.",Lysaker,Norway,[],http://www.akeroffshorewind.com,1.0,OksenÃ¸yveien 8,Oil & Gas Equipment & Services,2.93,2.951,3.47,,,,3.08,,19958871.0,,2.93,3.47,,2.951,,19958871.0,,,,,,,,,2.705,4.0,NOK,5001265.0,,,,1713821056.0,,,19958871.0,,2.705,2.82,,,5001265.0,4.5,,,,1.99,2.8,False,,,3.08,OSL,AKER OFFSHORE WIND,Aker Offshore Wind Holding AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,AOW-ME.OL,finmb_677430128,no_market,,,,0.0,,-0.14076245,,,,612078976.0,,,0.494,,,,,,,,,0.20044720000000002,5.668016400000001,,,1596153600.0,,,,1793390848.0,,,,,,,,,,,,,,https://logo.clearbit.com/akeroffshorewind.com,47 67 51 30 00,,,,,,,,
AKSO,Aker Solutions,Energy,9.25,9.24,9.26,1157,,2514.11,-0.0086,-0.1376,-0.2358,-0.5499,-0.5917,1366,Energy,13000.0,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; and lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://akersolutions.com,1.0,OksenÃ¸yveien 8,Oil & Gas Equipment & Services,9.325,9.4,9.432238,0.15549599,0.0,,9.4,,4769514.0,,9.325,13.630972,1.45,9.4,,4769514.0,,,,,1428624000.0,2.095818,,,9.13,2.0,NOK,1899402.0,,,,2514113024.0,,,6059846.0,0.09540139999999998,9.13,9.27,,58500.0,1899402.0,30.2,3.9678112999999997,,,4.362,9.255,False,,156700.0,9.4,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKSO.OL,finmb_262890984,no_market,,0.39399999999999996,,-0.03779,16.377,-0.64798033,,2.33,,271943008.0,,,24.02,,,,1577750400.0,0.26966998,-996000000.0,-3.667,,0.20044720000000002,0.38488758,0.46942002,1640908800.0,1593475200.0,,,130222507.0,10382866432.0,,1175212800.0,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,47 67 51 30 00,,,47 67 82 69 50,,,,,
AKVA,AKVA Group,Industrials,64.2,63.6,64.2,9,LP,2125.43,0.0031,0.0031,0.0063,-0.1203,-0.17800000000000002,4353,Industrials,1431.0,"AKVA Group ASA develops, designs, manufactures, assembles, sells, and installs technology products; and provides rental and consulting services for the aquaculture industry. The company operates through three segments: Cage Based Technology, Software, and Land Based Technology. The Cage Based Technology segment offers plastic cages, steel cages, feed barges, feed systems, sensor and camera systems, biomass estimation systems, underwater lights, net cleaning systems, and nets and mooring systems under the Polarcirkel, Wavemaster, and Akvasmart hardware brands. This segment also supplies polyethylene work boats, pipes, ROV's, and subsea solutions to aquaculture, oil service, and maritime industries. The Software segment provides production control, planning, traceability, and ERP software for the aquaculture and fishing industries under the Fishtalk brand. This segment also operates AKVAconnect, a process control platform that enables real-time control of various mission critical equipment, such as feeding systems, environmental sensors, barges, and cameras installed on-site at the farmer's locations. The Land Based Technology segment designs and delivers recirculation systems for land based fish farming, as well as provides water quality conditions for fresh and seawater operations. The company also offers PRISMA, a cloud-based data platform for the aquaculture eco-system. AKVA group ASA operates in Norway, Chile, Canada, Scotland, Denmark, and internationally. The company is based in Klepp Stasjon, Norway. AKVA Group ASA is a subsidiary of Egersund Group AS.",Klepp Stasjon,Norway,[],http://www.akvagroup.com,1.0,Plogfabrikkvegen 11,Farm & Heavy Construction Machinery,64.0,64.4,59.750725,0.015625,15.3846,,64.4,,2767.0,,64.0,63.337143000000005,1.0,64.4,,2767.0,,,,2.0,1582502400.0,0.6550520000000001,,,63.4,2.0,NOK,671.0,,,,2128640768.0,,,4500.0,0.70005214,63.4,64.2,,49600.0,671.0,79.4,11.204188,,,41.3,63.6,False,0.0313,34200.0,64.4,OSL,AKVA GROUP ASA,AKVA Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKVA.OL,finmb_162314,no_market,,1.067,,0.0013400001,28.6,-0.19395465,,5.73,,33156400.0,,,31.016,,,,1577750400.0,0.13203,4087000.0,0.12300000000000001,,0.20044720000000002,2.0698993000000003,0.7511,1640908800.0,1593475200.0,,,8066625.0,3245010944.0,,,,,,-0.095,,,,,,,,https://logo.clearbit.com/akvagroup.com,47 51 77 85 00,,521.9512,,,,,,
AMSC,American Shipping Company,Industrials,28.5,28.5,28.65,36,,1727.57,-0.0155,-0.0644,0.1089,-0.0553,-0.0889,1366,Industrials,3.0,"American Shipping Company ASA, through its subsidiaries, operates as a ship owning and lease finance company in the United States. It is involved in the purchase and bareboat chartering of product tankers, shuttle tankers, and other vessels to operators and end users in the Jones Act market. The company operates a fleet of nine product tankers and one shuttle tanker. The company was formerly known as Aker American Shipping ASA and changed its name to American Shipping Company ASA in June 2008. American Shipping Company ASA was founded in 2005 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.americanshippingco.com,1.0,Building B,Marine Shipping,28.95,28.95,25.579203,0.011744386499999999,2.1353,,28.95,,48155.0,,28.95,28.54857,0.34,28.95,,48155.0,,,,3.58,1598486400.0,0.957026,,,28.5,2.0,NOK,9294.0,,,,1727570304.0,,,73514.0,19.608307,28.5,28.65,,114600.0,9294.0,37.5,77.02702,,11.47,15.06,28.5,False,0.1238,172600.0,28.95,OSL,AMER SHIPPING COMP,American Shipping Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AMSC.OL,finmb_22594564,no_market,,25.695,,0.106709994,26.576999999999998,-0.14222223,,0.37,,60616500.0,,,2.6069999999999998,,,,1577750400.0,0.19708,9402000.0,0.155,,0.20044720000000002,10.932105,0.28123000000000004,1640908800.0,1593475200.0,,,43989211.0,2263842304.0,,,,,,0.5710000000000001,,,,,,,,https://logo.clearbit.com/americanshippingco.com,,OksenOeyveien 10,183.87097,,,,,,
ANDF-ME,Andfjord Salmon,Consumer staples,49.3,49.15,49.3,53,,1661.44,0.0123,-0.012,-0.1274,,,8400,Consumer Defensive,,"Andfjord Salmon AS operates a fish farm. It operates a closed sea facility for organic salmon farming. The company was founded in 2014 and is headquartered in Sortland, Norway.",Sortland,Norway,[],http://www.andfjordsalmon.com,1.0,Havnegata 19,Farm Products,48.7,49.79,54.032,,0.0,,49.79,,18951.0,,48.7,54.967144,,49.79,,18951.0,,,,,,,,,48.7,2.0,NOK,20644.0,,,,1657682944.0,,,41630.0,1006.773,48.7,49.3,,,20644.0,65.0,,,,46.5,49.15,False,,,49.79,OSL,ANDFJORD SALMON AS,Andfjord Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ANDF-ME.OL,finmb_570862527,no_market,,899.935,,0.0,-184.979,-0.17597288,,,,33624400.0,,,4.914,,,,1577750400.0,,-6394534.0,-0.214,,0.20044720000000002,10.032559,,1640908800.0,,,,,1481770240.0,,,,,,,,,,,,,,https://logo.clearbit.com/andfjordsalmon.com,,8402 Sortland,,,,,,,
ABT,Aqua Bio Technology,Materials,6.9,6.85,6.9,313,LP,105.95,0.2212,0.1897,0.4082,1.9487,2.3173,1366,Healthcare,,"Aqua Bio Technology ASA engages in developing and commercializing active ingredients for use in skin care products in Norway. It offers Aquabeautine XL, a proprietary ingredient; and Spirulysat, an antioxidant for cosmetic use. The company also markets and distributes natural and skin care products to consumers, retailers, and professionals in Europe and the Middle East. It distributes its products through Internet, stores, and skin care clinics. The company markets and distributes organic skin care products under the Moana brand name in New Zealand and arctic skin care products under the Cuvget brand name in Norway. Aqua Bio Technology ASA was founded in 2000 and is based in Lysaker, Norway.",Lysaker,Norway,[],http://www.aquabiotechnology.com,1.0,Fornebuveien 37,Biotechnology,5.65,5.65,3.4892754999999998,0.17699115,0.0,,6.95,,182688.0,,5.65,5.1248574,1.0,5.65,,182688.0,,,,,1496880000.0,1.2967469999999999,,,5.45,2.0,NOK,230628.0,,,,105952264.0,,,172392.0,81.80442,5.45,6.9,,320000.0,230628.0,8.8,-12.777778,,,1.25,6.85,False,,330000.0,6.95,OSL,AQUA BIO TECHNOLOG,Aqua Bio Technology ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ABT.OL,finmb_39453852,no_market,,61.676,,0.0,-6.143,1.825,,-0.54,,15355400.0,,,0.47700000000000004,,,,1577750400.0,0.02359,-13215518.0,-1.03,,0.20044720000000002,14.465409,0.80484,1640908800.0,1577750400.0,,,1789210.0,79882304.0,,1309132800.0,1:20,,,,,,,,,,,https://logo.clearbit.com/aquabiotechnology.com,,,,,,,,,
AQUA,AqualisBraemar,Energy,5.55,5.5,5.55,31,,390.26,0.0091,0.0091,0.2614,0.5018,0.5789,0161,Energy,439.0,"AqualisBraemar ASA, an investment holding company, provides marine and engineering consultancy services to the offshore oil and gas industry and offshore renewables market worldwide. It offers marine and offshore engineering services, such as deep and shallow water installation engineering; marine operations and surveying, including rig moving and tow master, as well as engineering support services; owns and supervises vessel construction; engineering and project management services; concept, FEED, and basic design services for new-build and vessel upgrades; and rig inspection services. The company also provides marine warranty and consultancy, risk consulting, transportation and installation, dynamic positioning and critical systems, and technical due diligence services. The company was formerly known as Aqualis ASA and changed its name to AqualisBraemar ASA in June 2019. AqualisBraemar ASA was incorporated in 2014 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://aqualisbraemar.com,1.0,Olav Vs gate 6,Oil & Gas Equipment & Services,5.5,5.7,3.8416667,0.0041818179999999995,,,5.7,,87800.0,,5.5,4.9337144,0.023,5.7,,87800.0,,,,0.2,1591833600.0,1.076655,,,5.55,2.0,NOK,88140.0,,,,390256032.0,,,46961.0,5.151214599999999,5.55,5.55,,385400.0,88140.0,5.9,39.642857,,,2.15,5.5,False,0.0357,402100.0,5.7,OSL,AQUALISBRAEMAR ASA,AqualisBraemar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AQUA.OL,finmb_266259656,no_market,,4.9830000000000005,,0.03333,130.504,0.5277778000000001,,0.14,,70316400.0,,,0.696,,,,1577750400.0,0.07898,2525000.0,0.036000000000000004,,0.20044720000000002,7.9741383,0.58599,1640908800.0,1593475200.0,,,20623810.0,377549408.0,,1468368000.0,25:1,,,-0.894,,,,,,,,https://logo.clearbit.com/aqualisbraemar.com,,,154.16666999999998,,,,,,
ARCHER,Archer,Energy,2.19,2.18,2.19,93,,323.98,-0.031,-0.07980000000000001,0.0478,-0.3113,-0.4736,HM 08,Energy,4703.0,"Archer Limited, an oilfield service company, provides various oilfield products and services to the oil and gas industry. It operates through two segments, Eastern Hemisphere and Western Hemisphere. The company provides oiltools, such as plugs and abandonment (P&A), slot recovery and P&A, cementing, and well cleaning solutions; land drilling and platform drilling services; and modular drilling rigs. It also offers engineering services, such as project management, construction and installations, multidiscipline engineering, consulting, and inspection services. In addition, the company provides cased hole logging, conveyance and mechanical/slickline, and R&D and technology development services. Further, it offers fluids, guarantor, international personnel, management, and equipment rental services, as well as performs rig inspections. The company operates in Angola, Argentina, Australia, Bolivia, Brazil, Canada, Congo, Indonesia, Malaysia, Nigeria, Norway, Saudi Arabia, the United Arab Emirates, the United Kingdom, and the United States. The company was formerly known as Seawell Limited and changed its name to Archer Limited in May 2011. Archer Limited was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.archerwell.com,1.0,Par la Ville Place,Oil & Gas Drilling,2.26,2.28,2.1626306,,0.0,,2.3,,191812.0,,2.26,2.295143,,2.28,,191812.0,,,,,,2.885598,,,2.08,4.0,NOK,312482.0,,,,324229504.0,,,415885.0,0.4155723,2.08,2.19,,100400.0,312482.0,4.65,36.5,,,1.1,2.175,False,,503000.0,2.3,OSL,ARCHER LTD,Archer Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,ARCHER.OL,finmb_37612323,no_market,,1.1440000000000001,,-0.06473,10.293,-0.46445495,,0.06,,148050000.0,,,0.682,,,,1577750400.0,0.12627,-50500000.0,-0.341,,0.20044720000000002,3.211144,0.41856998,1640908800.0,1593475200.0,,,105861885.0,892393664.0,,1443398400.0,1:10,,,-0.7,,,,,,,,https://logo.clearbit.com/archerwell.com,,4th Floor 14 Par-la-Ville Road,,,,,,,
AZT,ArcticZymes Technologies,Health care,59.8,59.4,59.8,1608,,2890.41,0.0,-0.1048,0.3591,,,9294,Healthcare,36.0,"ArcticZymes Technologies ASA develops, manufactures, and markets immunomodulating beta-glucans and recombinant enzymes in Norway, Europe, Asia, Australia, Africa, and the Americas. It operates through two segments, Enzymes and Beta-Glucans. The company provides recombinant enzymes that are primarily derived from cold-water marine species and organisms from other relevant environments for use in molecular research, in vitro diagnostics, and therapeutics. It offers shrimp alkaline phosphatase and derived kits for cleanup prior to Sanger sequencing and next generation sequencing (NGS) processes; cod UNG for use in viral and other molecular diagnostic assays; double-strand specific DNases and derived kits for the removal of DNA from RNA samples; polymerases for technology development for life science, molecular diagnostics, NGS, and synthetic biology; proteinase for microbiological diagnostics and liquid biopsies; salt active nuclease for the removal of nucleic acids during manufacturing of vaccines, viruses, recombinant proteins, and other reagents; and ligases for joining DNA fragments. The company also provides immunomodulating beta-glucans products for the wound care, animal and consumer health, and adjuvants markets. It offers Woulgan wound gel; M-Glucan, a natural immune-stimulating product for fish and animal feed; and M-Gard, a natural immune-stimulating ingredients to enhance physical health. The company was formerly known as Biotec Pharmacon ASA and changed its name to ArcticZymes Technologies ASA in June 2020. ArcticZymes Technologies ASA was founded in 1990 and is headquartered in TromsÃ¸, Norway.",TromsÃ¸,Norway,[],http://arcticzymes.com,1.0,Sykehusveien 23,Biotechnology,59.8,59.0,,,0.0,,60.6,,,,59.8,,,59.0,,,,,,,,1.34727,,,55.6,2.0,NOK,785532.0,,,,2890415104.0,,,,22.241660999999997,55.6,59.8,,,785532.0,60.6,,,,55.6,59.4,False,,,60.6,OSL,ARCTICZYMES TECH,ArcticZymes Technologies ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AZT.OL,finmb_13529463,no_market,,21.936999999999998,,0.30978,68.49600000000001,,,,,48334700.0,,,1.73,,,,1577750400.0,0.0896,40258000.0,0.833,,0.20044720000000002,34.566475,0.3134,1640908800.0,1593475200.0,,,31030377.0,2850791424.0,,,,,,,,,,,,,,https://logo.clearbit.com/arcticzymes.com,47 77 64 89 00,PO Box 6463,71.78871,47 77 64 89 01,,,,,
ARCUS,Arcus,Consumer staples,40.9,41.0,41.2,29,,2773.05,-0.0073,0.0099,0.0025,0.1678,0.1646,1483,Consumer Defensive,430.0,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,Norway,[],http://www.arcus.no,1.0,Destilleriveien 11,Beverages—Wineries & Distilleries,41.2,41.2,37.094963,0.04029126,0.59290004,,41.2,,33646.0,,41.2,41.182858,1.66,41.2,,33646.0,,,,1.66,1591833600.0,0.458083,,,40.8,2.0,NOK,4534.0,,,,2781740032.0,,,34003.0,0.9622145000000001,40.8,41.2,,0.0,4534.0,43.7,12.245510000000001,,,27.1,41.0,False,0.0403,0.0,41.2,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ARCUS.OL,finmb_245559265,no_market,,1.453,,0.06953,12.134,0.12876713,,3.34,,68013200.0,,,25.369,,,,1577750400.0,0.79032,201020992.0,2.7880000000000003,,0.20044720000000002,1.6122040000000002,0.15168999,1640908800.0,1593475200.0,,,26132454.0,4200915456.0,,,,,,1.107,,,,,,,,https://logo.clearbit.com/arcus.no,47 67 06 50 00,Postbox 64,14.670014000000002,,,,,,
AFK,Arendals Fossekompani,Industrials,3180.0,3160.0,3180.0,28,,6962.35,0.0325,0.0258,0.065,0.2416,0.3895,4841,Utilities,2100.0,"Arendals Fossekompani ASA, an industrial investment company, engages in the operating hydro power plants. The company also builds and operates cogeneration power plants; provides industrial induction heating processes; offers satellite communications and IT solutions; develops and delivers business-critical IT solutions and services; and provides system solutions and products in the fields of instrumentation, data collection, and remote monitoring and control. In addition, it offers equipment for powder production of advanced materials; and data and consulting services to the European energy market. Further, the company operates airport, as well as develops various properties. Arendals Fossekompani ASA was founded in 1896 and is headquartered in Arendal, Norway.",Arendal,Norway,[],http://arendalsfossekompani.no,1.0,Langbryggen 9,Utilities—Renewable,3080.0,3180.0,2670.652,0.018181818,,,3280.0,,360.0,,3080.0,2953.7144,56.0,3180.0,,360.0,,,,70.0,1598227200.0,0.299651,,,3160.0,2.0,NOK,234.0,,,,6978128384.0,,,103.0,1.6254488,3160.0,3180.0,,2000.0,234.0,3280.0,,,,2100.0,3160.0,False,0.0223,1500.0,3280.0,OSL,ARENDALS FOSSEKOMP,Arendals Fossekompani ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AFK.OL,finmb_9245759,no_market,,1.482,,-0.0026100000000000003,19.915,0.29957807,,,,2194380.0,,,1326.569,,,,1577750400.0,0.012560001000000001,-34194000.0,-5.33,,0.20044720000000002,2.3971615,0.86077005,1640908800.0,1593475200.0,,,298348.0,6361696768.0,,1524787200.0,5:1,,,-0.655,,,,,,,,https://logo.clearbit.com/arendalsfossekompani.no,47 37 23 44 00,,,,,,,,
ASETEK,Asetek,Information technology,83.3,82.9,83.4,118,,2134.86,0.0097,-0.0577,0.2875,1.6871,3.0145,9220,Technology,100.0,"Asetek A/S, together with its subsidiaries, designs, develops, and markets liquid cooling solutions in Asia, Europe, and the Americas. The company operates through: Gaming and Enthusiast, and Data Center segments. Its products are used in personal computers, servers, and data centers to provide enhanced performance, acoustics, and energy efficiency. The company serves original equipment manufacturers, resellers, and channel partners. Asetek A/S was founded in 1997 and is headquartered in Aalborg, Denmark.",Aalborg,Denmark,[],http://www.asetek.com,1.0,Assensvej 2,Computer Hardware,82.5,82.5,50.55268,0.0014060605,0.0,,84.7,,74697.0,,82.5,71.94,0.11599999999999999,82.5,,74697.0,,,,,1493164800.0,0.747386,,,81.7,2.0,NOK,20586.0,,,,2107490048.0,,,68017.0,42.728344,81.7,83.4,,262100.0,20586.0,91.3,277.66666000000004,,,18.02,82.9,False,,89800.0,84.7,OSL,ASETEK A/S,Asetek A/S,Europe/Oslo,CEST,False,7200000.0,EQUITY,ASETEK.OL,finmb_25262375,no_market,,41.556999999999995,,-0.01904,882.3480000000001,2.3,,0.3,,25300000.0,,,1.526,,,,1577750400.0,0.63678,-939000.0,-0.04,,0.20044720000000002,54.58716,0.008459999999999999,1640908800.0,1593475200.0,,,21430129.0,2049694976.0,,,,,,-0.247,,203.53,,,,,,https://logo.clearbit.com/asetek.com,45 96 45 00 47,Aalborg East,,45 96 45 00 48,,,,,
ATEA,Atea,Information technology,105.8,105.8,106.0,154,,11635.16,0.0496,0.0232,0.0095,-0.1773,-0.06559999999999999,0605,Technology,7222.0,"Atea ASA supplies IT infrastructure and related solutions for businesses and public sector organizations in the Nordic countries and Baltic regions. The company provides hardware and software solutions for storing and managing information, as well as tools for virtualization, automation, and security for operating the data center environment; client hardware, software, and services to the requirements of users, applications, security, networks, and computing environments. It also offers hardware and software solutions for running networks, and services to help customers manage their communications; and a range of products to enable collaboration through conferencing, information sharing, and digital productivity solutions. In addition, it provides Device as a Service to various concepts, such as videoconferencing, digital signage, and networks. Atea ASA was founded in 1968 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.atea.com,1.0,Karvesvingen 5,Information Technology Services,100.8,101.4,97.6029,0.06448413,0.7065,,106.0,,36353.0,,100.8,105.42286000000001,6.5,101.4,,36353.0,,,,6.5,1571875200.0,0.605691,,,101.0,2.0,NOK,73074.0,,,,11635143680.0,,,65455.0,0.30885386,101.0,106.0,,20000.0,73074.0,137.0,15.266956,,5.54,66.2,105.8,False,0.0645,264300.0,106.0,OSL,ATEA ASA,Atea ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ATEA.OL,finmb_700601,no_market,,0.321,,0.01354,11.700999999999999,-0.11888111,,6.93,,109973000.0,,,33.080999999999996,,,,1577750400.0,0.58987,510000000.0,4.601,,0.20044720000000002,3.1982105,0.25161999999999995,1640908800.0,1593475200.0,,,81691394.0,12099298304.0,,1149206400.0,1:10,,,0.557,,,,,,,,https://logo.clearbit.com/atea.com,47 22 09 50 00,Box 6472 Etterstad,22.995003,,,,,,
