ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
AKVA,4353,Industrials,1431,"AKVA Group ASA develops, designs, manufactures, assembles, sells, and installs technology products; and provides rental and consulting services for the aquaculture industry. The company operates through three segments: Cage Based Technology, Software, and Land Based Technology. The Cage Based Technology segment offers plastic cages, steel cages, feed barges, feed systems, sensor and camera systems, biomass estimation systems, underwater lights, net cleaning systems, and nets and mooring systems under the Polarcirkel, Wavemaster, and Akvasmart hardware brands. This segment also supplies polyethylene work boats, pipes, ROV's, and subsea solutions to aquaculture, oil service, and maritime industries. The Software segment provides production control, planning, traceability, and ERP software for the aquaculture and fishing industries under the Fishtalk brand. This segment also operates AKVAconnect, a process control platform that enables real-time control of various mission critical equipment, such as feeding systems, environmental sensors, barges, and cameras installed on-site at the farmer's locations. The Land Based Technology segment designs and delivers recirculation systems for land based fish farming, as well as provides water quality conditions for fresh and seawater operations. The company also offers PRISMA, a cloud-based data platform for the aquaculture eco-system. AKVA group ASA operates in Norway, Chile, Canada, Scotland, Denmark, and internationally. The company is based in Klepp Stasjon, Norway. AKVA Group ASA is a subsidiary of Egersund Group AS.",Klepp Stasjon,47 51 77 85 00,Norway,[],http://www.akvagroup.com,1,Plogfabrikkvegen 11,Farm & Heavy Construction Machinery,,64.2,64.2,59.782734,0.015576324,15.3846,,64.2,,2577,,64.2,63.435295,1,64.2,,2577,,,,2,1582502400,0.719879,,,64,2,NOK,520.3252,650,,,,2122009600,,,4265,0.6978713,64,64,,49600,650,79.2,11.169285,,,41.3,63,False,0.0312,34200,64.2,OSL,AKVA GROUP ASA,AKVA Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKVA.OL,finmb_162314,no_market,,1.069,,0.0013400001,28.658,-0.1769231,,5.73,,33156400,,,31.016,,,,1577750400,0.13203,4087000,0.123,,0.15991831,2.063451,0.7511,1640908800,1593475200,,,8066625,3251642112,,,,,,-0.095,,,,,,,,https://logo.clearbit.com/akvagroup.com,,,,,,
ACC-ME,1366,Industrials,21,"Aker Carbon Capture AS provides carbon capture technologies. Its technologies mitigate the environmental cost of industry. The company's carbon capture process uses a mixture of water and organic amine solvents to absorb the CO2 that can be applied on emissions from various sources, such as gas, coal, cement, refineries, and waste-to-energy through to hydrogen and other process industries. Its portfolio of products include Just Catch, Big Catch, and Offshore Just Catch, as well as mobile test unit. The company is based in Lysaker, Norway.",Lysaker,47 67 51 30 00,Norway,[],http://www.akercarboncapture.com,1,OksenÃ¸yveien 8,Pollution & Treatment Controls,,4.59,4.3,4.9918337,,,,4.479,,10675257,,4.59,4.9918337,,4.3,,10675257,,,,,,,,,4.2,4,NOK,,2712278,,,,2434624256,,,10675257,,4.2,4.31,,,2712278,5.8,,,,3.85,4.3005,False,,,4.479,OSL,AKER CARBON CAPTUR,Aker Carbon Capture AS,Europe/Oslo,CEST,False,7200000,EQUITY,ACC-ME.OL,finmb_677426400,no_market,,,,0,,-0.049504936,,,,566060032,,,0.031,,,,,,,,,0.15991831,138.74194,,,1596153600,,,,2717089792,,,,,,,,,,,,,,https://logo.clearbit.com/akercarboncapture.com,47 67 82 69 50,,,,,
AKER,1366,Energy,21865,"Aker ASA, an industrial investment company, operates in the oil and gas, maritime assets, and marine biotechnology sectors primarily in Norway and internationally. It operates through two segments, Industrial Holdings and Financial Investments. The company provides services, technologies, and product solutions for the oil and gas industry; provides engineering, procurement, and construction services for the offshore oil and gas, as well as renewable industries; and explores for and produces oil and gas on the Norwegian continental shelf. It also develops, manufactures, markets, and sells krill-based ingredients to the consumer health, aquaculture, and animal nutrition markets; and owns and charters vessels. The company was founded in 1841 and is headquartered in Lysaker, Norway. Aker ASA is a subsidiary of TRG Holding AS.",Lysaker,47 24 13 00 00,Norway,[],http://www.akerasa.com,1,OksenOeyveien 10,Oil & Gas Equipment & Services,,398,390,335.46332,0.029522613,0,,397.6,,95875,,398,402.6588,11.75,390,,95875,,,,11.75,1595289600,1.686746,,,386.4,2,NOK,,89206,,,,29248628736,,,165110,0.6208977,386.4,393.8,,111700,89206,566,15.0019045,,,182.2,393.2,False,0.0293,108400,397.6,OSL,AKER ASA,Aker ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKER.OL,finmb_12074458,no_market,,1.878,,-0.08871,34.608,-0.15672272,,26.25,,74272800,,,251.432,,,,1577750400,0.19775999,-4124000000,-56.266,,0.15991831,1.5662285,0.70268,1640908800,1593475200,,,67696448,88457576448,,,,,,,,,,,,,,https://logo.clearbit.com/akerasa.com,47 24 13 01 01,,,,,
AOW-ME,1366,Energy,30,"Aker Offshore Wind Holding AS engages in the development of deep-water wind power production. It has a portfolio of development projects and prospects in Europe, North America, and Asia. The company is based in Lysaker, Norway.",Lysaker,47 67 51 30 00,Norway,[],http://www.akeroffshorewind.com,1,OksenÃ¸yveien 8,Oil & Gas Equipment & Services,,2.6,2.5,3.3666666,,,,2.699,,17625549,,2.6,3.3666666,,2.5,,17625549,,,,,,,,,2.4,4,NOK,,4053602,,,,1576103424,,,17625549,,2.4,2.585,,,4053602,4.5,,,,1.99,2.575,False,,,2.699,OSL,AKER OFFSHORE WIND,Aker Offshore Wind Holding AS,Europe/Oslo,CEST,False,7200000,EQUITY,AOW-ME.OL,finmb_677430128,no_market,,,,0,,-0.1642229,,,,612078976,,,0.494,,,,,,,,,0.15991831,5.2125506,,,1596153600,,,,1744424576,,,,,,,,,,,,,,https://logo.clearbit.com/akeroffshorewind.com,,,,,,
AKSO,1366,Energy,13000,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; and lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,47 67 51 30 00,Norway,[],http://akersolutions.com,1,OksenÃ¸yveien 8,Oil & Gas Equipment & Services,,8.9,8.68,9.429864,0.16292135,0,,9.095,,4628481,,8.9,13.748714,1.45,8.68,,4628481,,,,,1428624000,2.065662,,,8.55,2,NOK,,2152577,,,,2437969152,,,6027429,0.09251201,8.55,8.98,,58500,2152577,30.2,3.8476396,,,4.362,8.975,False,,156700,9.095,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKSO.OL,finmb_262890984,no_market,,0.39,,-0.03779,16.194,-0.66208684,,2.33,,271943008,,,24.02,,,,1577750400,0.26966998,-996000000,-3.667,,0.15991831,0.37323064,0.46942002,1640908800,1593475200,,,130222507,10267290624,,1175212800,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,47 67 82 69 50,,,,,
AMSC,1366,Industrials,3,"American Shipping Company ASA, through its subsidiaries, operates as a ship owning and lease finance company in the United States. It is involved in the purchase and bareboat chartering of product tankers, shuttle tankers, and other vessels to operators and end users in the Jones Act market. The company operates a fleet of nine product tankers and one shuttle tanker. The company was formerly known as Aker American Shipping ASA and changed its name to American Shipping Company ASA in June 2008. American Shipping Company ASA was founded in 2005 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.americanshippingco.com,1,Building B,Marine Shipping,OksenOeyveien 10,28.2,27.5,25.599136,0.012056737,2.1353,,28,,44775,,28.2,28.617647,0.34,27.5,,44775,,,,3.58,1598486400,0.966867,,,26.75,2,NOK,180.32259,39312,,,,1694231168,,,73559,19.2299,26.75,27.95,,114600,39312,37.5,75.54054,,11.47,15.06,27.85,False,0.12640001,172600,28,OSL,AMER SHIPPING COMP,American Shipping Company ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AMSC.OL,finmb_22594564,no_market,,25.18,,0.106709994,26.044,-0.16617644,,0.37,,60616500,,,2.607,,,,1577750400,0.19708,9402000,0.155,,0.15991831,10.721135,0.28123,1640908800,1593475200,,,43989211,2218418944,,,,,,0.571,,,,,,,,https://logo.clearbit.com/americanshippingco.com,,,,,,
ABT,1366,Healthcare,,"Aqua Bio Technology ASA engages in developing and commercializing active ingredients for use in skin care products in Norway. It offers Aquabeautine XL, a proprietary ingredient; and Spirulysat, an antioxidant for cosmetic use. The company also markets and distributes natural and skin care products to consumers, retailers, and professionals in Europe and the Middle East. It distributes its products through Internet, stores, and skin care clinics. The company markets and distributes organic skin care products under the Moana brand name in New Zealand and arctic skin care products under the Cuvget brand name in Norway. Aqua Bio Technology ASA was founded in 2000 and is based in Lysaker, Norway.",Lysaker,,Norway,[],http://www.aquabiotechnology.com,1,Fornebuveien 37,Biotechnology,,6.15,6,3.5134532,0.16260162,0,,6,,153589,,6.15,5.1882353,1,6,,153589,,,,,1496880000,,,,5.7,2,NOK,,8144,,,,92132400,,,175264,104.48362,5.7,6.1,,320000,8144,8.8,-11.111111,,,1.25,6,False,,330000,6,OSL,AQUA BIO TECHNOLOG,Aqua Bio Technology ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ABT.OL,finmb_39453852,no_market,,106.094,,0,-7.756,2.3578432,,-0.54,,15355400,,,0.06,,,,1577750400,0.02359,-10915715,-0.75,,0.15991831,100,0.80484,1640908800,1593475200,,,1778057,93552696,,1309132800,1:20,,,,,,,,,,,https://logo.clearbit.com/aquabiotechnology.com,,,,,,
ADE,0159,Communication Services,3564,"Adevinta ASA operates as an online classifieds company worldwide. The company operates in four segments: France, Spain, Brazil, and Global Markets. It owns and operates 36 online classified marketplaces in generalist, real estate, cars, jobs, and other categories across a range of Websites and mobile applications in 16 countries. The company was formerly known as Marketplaces International ASA and changed its name to Adevinta ASA in February 2019. The company was founded in 2018 and is based in Oslo, Norway. Adevinta ASA operates as a subsidiary of Schibsted ASA.",Oslo,47 23 10 66 00,Norway,[],http://www.adevinta.com,1,Grensen 5,Internet Content & Information,,162.7,155.6,110.183815,,0,,158.9,,2460793,,162.7,152.36177,,155.6,,2460793,,,,,,,,,153,2,NOK,,403443,,,,104920555520,,,702524,,153,153.4,,,403443,169.5,,,,66.7,153.2,False,,,158.9,OSL,ADEVINTA ASA,Adevinta ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ADE.OL,finmb_599544498,no_market,,,,-0.02301,,0.5327103,,,,684860032,,,,,,,1577750400,0.20231001,,,,0.15991831,,0.66005,1640908800,1593475200,,,227972750,107420000256,,,,,,,,,,,,,,https://logo.clearbit.com/adevinta.com,,,,,,
ANDF-ME,8400,Consumer Defensive,,"Andfjord Salmon AS operates a fish farm. It operates a closed sea facility for organic salmon farming. The company was founded in 2014 and is headquartered in Sortland, Norway.",Sortland,,Norway,[],http://www.andfjordsalmon.com,1,Havnegata 19,Farm Products,8402 Sortland,48.6,48,53.933334,,0,,49,,17218,,48.6,54.62794,,48,,17218,,,,,,,,,46.6,2,NOK,,15529,,,,1627084672,,,41373,988.1895,46.6,48.39,,,15529,65,,,,46.5,47.95,False,,,49,OSL,ANDFJORD SALMON AS,Andfjord Salmon AS,Europe/Oslo,CEST,False,7200000,EQUITY,ANDF-ME.OL,finmb_570862527,no_market,,889.048,,0,-182.741,-0.17089677,,,,33624400,,,4.914,,,,1577750400,,-6394534,-0.214,,0.15991831,9.847375,,1640908800,,,,,1463845632,,,,,,,,,,,,,,https://logo.clearbit.com/andfjordsalmon.com,,,,,,
AKERBP,1366,Energy,1703,"Aker BP ASA engages in the exploration, development, and production of oil and gas on the Norwegian Continental Shelf. The company has working interests in 42 fields/projects. As of December 31, 2019, its total net proven reserves were 666 million barrels of oil equivalents; and estimated total net proven plus probable reserves were 906 million barrels of oil equivalents. The company was formerly known as Det norske oljeselskap ASA and changed its name to Aker BP ASA in October 2016. Aker BP ASA was founded in 2001 and is headquartered in Fornebu, Norway.",Fornebu,47 51 35 30 00,Norway,[],http://www.akerbp.com,1,Building B,Oil & Gas E&P,Fornebuporten OksenOeyveien 10 Lysaker,164.5,160,171.74963,0.011112462,,,168.05,,574221,,164.5,179.06177,1.828,160,,574221,,,,7.41,1596153600,1.674096,,,159.6,2,NOK,,567363,,,,59713908736,,,936198,19.49049,159.6,166.15,,0,567363,297.9,97.67647,,,89.42,166.05,False,0.0431,0,168.05,OSL,AKER BP ASA,Aker BP ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKERBP.OL,finmb_9048461,no_market,,20.57,,-0.031630002,28.762,-0.3072831,,1.7,,359614016,,,5.317,,,,1577750400,0.16023001,-96917000,-0.269,,0.15991831,31.230019,0.70299006,1640908800,1593475200,,,106384610,63019966464,,1261526400,1:1,,,1.715,,,,,,,,https://logo.clearbit.com/akerbp.com,,,,,,
ARCUS,1483,Consumer Defensive,430,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,47 67 06 50 00,Norway,[],http://www.arcus.no,1,Destilleriveien 11,Beverages—Wineries & Distilleries,Postbox 64,41,40.5,37.123573,0.040487804,0.59290004,,41.1,,33437,,41,41.285294,1.66,40.5,,33437,,,,1.66,1591833600,0.451785,,,40.4,2,NOK,14.634146,42115,,,,2774938624,,,33707,0.9598619,40.4,40.9,,0,42115,43.7,12.215569,,,27.1,40.6,False,0.0403,0,41.1,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ARCUS.OL,finmb_245559265,no_market,,1.451,,0.06953,12.114,0.10483861,,3.34,,68013200,,,25.369,,,,1577750400,0.79032,201020992,2.788,,0.15991831,1.6082621,0.15168999,1640908800,1593475200,,,26132454,4194069248,,,,,,1.107,,,,,,,,https://logo.clearbit.com/arcus.no,,,,,,
AZT,9294,Healthcare,36,"ArcticZymes Technologies ASA develops, manufactures, and markets immunomodulating beta-glucans and recombinant enzymes in Norway, Europe, Asia, Australia, Africa, and the Americas. It operates through two segments, Enzymes and Beta-Glucans. The company provides recombinant enzymes that are primarily derived from cold-water marine species and organisms from other relevant environments for use in molecular research, in vitro diagnostics, and therapeutics. It offers shrimp alkaline phosphatase and derived kits for cleanup prior to Sanger sequencing and next generation sequencing (NGS) processes; cod UNG for use in viral and other molecular diagnostic assays; double-strand specific DNases and derived kits for the removal of DNA from RNA samples; polymerases for technology development for life science, molecular diagnostics, NGS, and synthetic biology; proteinase for microbiological diagnostics and liquid biopsies; salt active nuclease for the removal of nucleic acids during manufacturing of vaccines, viruses, recombinant proteins, and other reagents; and ligases for joining DNA fragments. The company also provides immunomodulating beta-glucans products for the wound care, animal and consumer health, and adjuvants markets. It offers Woulgan wound gel; M-Glucan, a natural immune-stimulating product for fish and animal feed; and M-Gard, a natural immune-stimulating ingredients to enhance physical health. The company was formerly known as Biotec Pharmacon ASA and changed its name to ArcticZymes Technologies ASA in June 2020. ArcticZymes Technologies ASA was founded in 1990 and is headquartered in TromsÃ¸, Norway.",TromsÃ¸,47 77 64 89 00,Norway,[],http://arcticzymes.com,1,Sykehusveien 23,Biotechnology,PO Box 6463,63,61.6,,,0,,62.2,,,,63,,,61.6,,,,,,,,1.96506,,,59,2,NOK,72.268906,324101,,,,2909748992,,,,22.390434,59,60.4,,,324101,62.2,,,,59,60,False,,,62.2,OSL,ARCTICZYMES TECH,ArcticZymes Technologies ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AZT.OL,finmb_13529463,no_market,,23.127,,0.30978,72.212,,,,,48334700,,,1.73,,,,1577750400,0.0896,40258000,0.833,,0.15991831,34.797688,0.3134,1640908800,1593475200,,,31030377,3005462272,,,,,,,,,,,,,,https://logo.clearbit.com/arcticzymes.com,47 77 64 89 01,,,,,
ASETEK,9220,Technology,100,"Asetek A/S, together with its subsidiaries, designs, develops, and markets liquid cooling solutions in Asia, Europe, and the Americas. The company operates through: Gaming and Enthusiast, and Data Center segments. Its products are used in personal computers, servers, and data centers to provide enhanced performance, acoustics, and energy efficiency. The company serves original equipment manufacturers, resellers, and channel partners. Asetek A/S was founded in 1997 and is headquartered in Aalborg, Denmark.",Aalborg,45 96 45 00 47,Denmark,[],http://www.asetek.com,1,Assensvej 2,Computer Hardware,Aalborg East,81.3,80,50.776043,0.0014268141,0,,84.9,,50586,,81.3,72.444115,0.116,80,,50586,,,,,1493164800,0.858433,,,72.1,2,NOK,,34483,,,,2077129984,,,67636,42.11281,72.1,82.4,,262100,34483,91.3,273.66666,,,18.02,81.8,False,,89800,84.9,OSL,ASETEK A/S,Asetek A/S,Europe/Oslo,CEST,False,7200000,EQUITY,ASETEK.OL,finmb_25262375,no_market,,40.946,,-0.01904,869.382,2.310345,,0.3,,25300000,,,1.526,,,,1577750400,0.63678,-939000,-0.04,,0.15991831,53.800785,0.00846,1640908800,1593475200,,,21430129,2019575040,,,,,,-0.247,,203.53,,,,,,https://logo.clearbit.com/asetek.com,45 96 45 00 48,,,,,
ASA,6392,Consumer Defensive,121,"Atlantic Sapphire ASA, together with its subsidiaries, engages in the land-based salmon farming business. The company operates through two segments, Fish Farming (Denmark); and Fish Farming (USA). It is involved in the production and sale of salmon. Atlantic Sapphire ASA was founded in 2010 and is headquartered in Vikebukt, Norway.",Vikebukt,78 64 31 14 04,Norway,[],http://www.atlanticsapphire.com,1,Daugstadvegen 445,Farm Products,,99,98,111.67319,,0,,101,,114147,,99,112.27059,,98,,114147,,,,,,1.081024,,,98,2,NOK,,34940,,,,7164252672,,,81285,1189.8776,98,100.5,,,34940,146,,,,68.2,100,False,,,101,OSL,ATLANTIC SAPPH ASA,Atlantic Sapphire ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ASA.OL,finmb_367799271,no_market,,1186.95,,0,-248.942,0.024742246,,,,71286096,,,2.493,,,,1577750400,0.33597,-35283000,-0.497,,0.15991831,40.312874,0,1640908800,1593475200,,,35772791,7146626560,,,,,,,,,,,,,,https://logo.clearbit.com/atlanticsapphire.com,,,,,,
AFK,4841,Utilities,2100,"Arendals Fossekompani ASA, an industrial investment company, engages in the operating hydro power plants. The company also builds and operates cogeneration power plants; provides industrial induction heating processes; offers satellite communications and IT solutions; develops and delivers business-critical IT solutions and services; and provides system solutions and products in the fields of instrumentation, data collection, and remote monitoring and control. In addition, it offers equipment for powder production of advanced materials; and data and consulting services to the European energy market. Further, the company operates airport, as well as develops various properties. Arendals Fossekompani ASA was founded in 1896 and is headquartered in Arendal, Norway.",Arendal,47 37 23 44 00,Norway,[],http://arendalsfossekompani.no,1,Langbryggen 9,Utilities—Renewable,,3240,3200,2674.1726,0.01728395,,,3220,,348,,3240,2968.8235,56,3200,,348,,,,70,1598227200,0.359036,,,3140,2,NOK,,107,,,,7065903616,,,107,1.6458948,3140,3220,,2000,107,3280,,,,2100,3200,False,0.0227,1500,3220,OSL,ARENDALS FOSSEKOMP,Arendals Fossekompani ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AFK.OL,finmb_9245759,no_market,,1.564,,-0.00261,21.014,0.2793522,,,,2194380,,,1326.569,,,,1577750400,0.012560001,-34194000,-5.33,,0.15991831,2.4273145,0.86077005,1640908800,1593475200,,,298348,6712797696,,1524787200,5:1,,,-0.655,,,,,,,,https://logo.clearbit.com/arendalsfossekompani.no,,,,,,
ATLA NOK,110,Energy,1,"P/F Atlantic Petroleum, together with its subsidiaries, engages in the exploration, appraisal, development, and production of oil and gas properties in the Faroe Islands, the United Kingdom, Norway, and Ireland. The company was founded in 1998 and is based in TÃ³rshavn, Denmark.",TÃ³rshavn,44 298 59 16 01,Denmark,[],http://www.petroleum.fo,1,Yviri vio Strond 4,Oil & Gas E&P,PO Box 1228,5.64,5.64,6.7494965,,0,,5.64,,6158,,5.64,6.348235,,5.64,,6158,,,,,,,,,5.6,2,NOK,,1000,,,,20220368,,,1431,,5.6,6.5,,0,1000,9.9,,,,5.05,0,False,,0,5.64,OSL,Atlantic Petroleum,P/F Atlantic Petroleum,Europe/Oslo,CEST,False,7200000,EQUITY,ATLA-NOK.OL,finmb_23704038,no_market,,,,0,,-0.31636363,,,,3697860,,,-6.498,,,,1577750400,0.02009,,-2.673,,0.15991831,,0,1640908800,1593475200,,,3535956,21009000,,,,,,,,,,,,,,https://logo.clearbit.com/petroleum.fo,,,,,,
AGS,1366,Industrials,8,"Axxis Geo Solutions ASA operates as an ocean bottom node seismic company. The company delivers tailored seismic solutions; and provides flexible project management and execution services to oil and gas companies worldwide. The company was founded in 2006 and is based in Lysaker, Norway.",Lysaker,47 48 09 55 55,Norway,[],http://www.axxisgeo.com,1,Strandveien 50,Marine Shipping,,0.638,0.702,0.76564026,,0,,0.836,,175920,,0.638,0.8253235,,0.702,,175920,,,,,1545264000,,,,0.65,4,NOK,,1654152,,,,39527712,,,1080283,0.7154369,0.65,0.694,,,1654152,13.8984,,,,0.4,0.676,False,,,0.836,OSL,AXXIS GEO SOLUTION,Axxis Geo Solutions ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AGS.OL,finmb_610831375,no_market,,0.828,,-0.85348,13.586,-0.94168293,,,,58821000,,,-0.047,,,,1577750400,0.00071000005,-47154720,-1.232,,0.15991831,,0.08083,1640908800,1593475200,,,21277915,45734168,,1562112000,1:50,,,,,,,,,,,https://logo.clearbit.com/axxisgeo.com,,,,,,
ARCHER,HM 08,Energy,4703,"Archer Limited, an oilfield service company, provides various oilfield products and services to the oil and gas industry. It operates through two segments, Eastern Hemisphere and Western Hemisphere. The company provides oiltools, such as plugs and abandonment (P&A), slot recovery and P&A, cementing, and well cleaning solutions; land drilling and platform drilling services; and modular drilling rigs. It also offers engineering services, such as project management, construction and installations, multidiscipline engineering, consulting, and inspection services. In addition, the company provides cased hole logging, conveyance and mechanical/slickline, and R&D and technology development services. Further, it offers fluids, guarantor, international personnel, management, and equipment rental services, as well as performs rig inspections. The company operates in Angola, Argentina, Australia, Bolivia, Brazil, Canada, Congo, Indonesia, Malaysia, Nigeria, Norway, Saudi Arabia, the United Arab Emirates, the United Kingdom, and the United States. The company was formerly known as Seawell Limited and changed its name to Archer Limited in May 2011. Archer Limited was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.archerwell.com,1,Par la Ville Place,Oil & Gas Drilling,4th Floor 14 Par-la-Ville Road,2.125,2.1,2.1628633,,0,,2.15,,210003,,2.125,2.2983823,,2.1,,210003,,,,,,2.754819,,,2.04,4,NOK,,67006,,,,315346528,,,412755,0.4041868,2.04,2.13,,100400,67006,4.65,35.500004,,,1.1,2.12,False,,503000,2.15,OSL,ARCHER LTD,Archer Limited,Europe/Oslo,CEST,False,7200000,EQUITY,ARCHER.OL,finmb_37612323,no_market,,1.131,,-0.06473,10.182,-0.46852303,,0.06,,148050000,,,0.682,,,,1577750400,0.12627,-50500000,-0.341,,0.15991831,3.1231675,0.41856998,1640908800,1593475200,,,105861885,882770432,,1443398400,1:10,,,-0.7,,,,,,,,https://logo.clearbit.com/archerwell.com,,,,,,
AVANCE,HM 08,Energy,8,"Avance Gas Holding Ltd, together with its subsidiaries, engages in the transportation of liquefied petroleum gas (LPG) worldwide. The company transports LPG from the Middle East Gulf and the United States Gulf/the United States East Coast to destinations in Europe, South America, India, and Asia. As of December 31, 2019, it operated through a fleet of 14 very large gas carriers. The company was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,472 200 4800,Bermuda,[],http://www.avancegas.com,1,Par-la-Ville Place,Oil & Gas Integrated,14 Par-la-Ville Road PO Box HM 1593,19.12,18.9,22.09777,0.015690377,0.2067,,20.12,,1734640,,19.12,20.67647,0.3,18.9,,1734640,,,,2.86,1583884800,1.790963,,,18.74,2,NOK,15.315666,671963,,,,1251704960,,,834841,4.4771547,18.74,19.51,,66000,671963,58.4,61.40625,,,16.24,19.44,False,0.1388,90400,20.12,OSL,AVANCE GAS HLDGS L,Avance Gas Holding Ltd,Europe/Oslo,CEST,False,7200000,EQUITY,AVANCE.OL,finmb_116150043,no_market,,5.743,,0.29798,10.928,-0.39817905,,0.32,,63700000,,,6.258,,,,1577750400,0.1523,83308000,1.283,,0.15991831,3.1399808,0.36513,1640908800,1593475200,,,44540136,1605700352,,,,,,-0.318,,,,,,,,https://logo.clearbit.com/avancegas.com,,,,,,
