ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
AFG,0663,Industrials,5526,"AF Gruppen ASA, a contracting and industrial company, engages in civil engineering, environment, building, property, energy, and offshore businesses primarily in Norway and Sweden. The company's Civil Engineering business area undertakes civil engineering and niche projects related to roads and railways, port facilities, airports, tunnels, foundation work, power, and energy, as well as onshore facilities for oil and gas. Its Energy and Environment business area provides smart and energy efficient services for buildings and industry; demolition services; and receiving, treating, and recycling of materials. The company's Building business area develops, engineers, and builds commercial, residential, and public buildings, as well as rehabilitation projects. Its Property business area develops residential units and commercial buildings. The Sweden business area engages in building, civil engineering, property, and environmental activities in Sweden. The company's offshore business area undertakes the removal, demolition, and recycling of offshore installations; and new building, modification, and maintenance works related to cranes, modules, and rig services, as well as heating, ventilation, air conditioning, and cooling systems. It also provides services related to the maintenance and modification of onshore facilities for the oil and gas industry. AF Gruppen ASA was founded in 1985 and is headquartered in Oslo, Norway.",Oslo,47 22 89 11 00,Norway,[],http://www.afgruppen.com,1,Innspurten 15,,Engineering & Construction,179,177.6,167.4884,0.053072624,1.0266,,177.6,,11862,,179,177.83636,9.5,177.6,,11862,,,,12,1589760000,0.439024,,,173,2,NOK,21.387915,11091,,,,18544590848,,,17431,0.7740459,173,177,,178000,11091,185,21.048868,,5.43,124.5,176.4,False,0.067,52100,177.6,OSL,AF GRUPPEN,AF Gruppen ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AFG.OL,finmb_6174594,no_market,,0.809,,0.03506,14.895,0.052941203,,8.39,,105009000,,,22.213,,,,1577750400,0.14407,840000000,8.257,,0.18023336,7.9502997,0.60915,1640908800,1585612800,,,40215335,19393077248,,1263772800,5:1,,,-0.1,,,,,,,,https://logo.clearbit.com/afgruppen.com,,,,,,
AKBM-ME,1327,Healthcare,,"Aker BioMarine AS, a biotechnology company, develops krill-derived ingredients and products for nutraceutical, aquaculture, and animal feed applications. The company provides krill oil products, including omega-3s, phospholipids, choline, and astaxanthin for the human market under the Superba brand. It also offers Qrill aqua product for aquaculture; and QRILL pet, a functional ingredient for pet food. The company is headquartered in Lysaker, Norway. Aker BioMarine ASA is a subsidiary of Aker ASA.",Lysaker,47 24 13 00 00,Norway,[],http://www.akerbiomarine.com,1,OksenOeyveien 10,,Drug Manufacturers—Specialty & Generic,90,90.4,96.07455,,,,91.9,,68040,,90,96.07455,,90.4,,68040,,,,,,,,,89.99,2,NOK,,166194,,,,,,,151471,,89.99,90.19,,,166194,114,,,,87,90.01,False,,,91.9,OSL,AKER BIOMARINE AS,Aker BioMarine AS,Europe/Oslo,CEST,False,7200000,EQUITY,AKBM-ME.OL,finmb_884321,no_market,,40.232,,-0.00658,189.173,-0.14040112,,,,,,,2.589,,,,1546214400,,-1022000,-0.015,,0.18023336,34.95558,,1609372800,1514678400,,,14610349,6249345536,,,,,,,,,,,,,,https://logo.clearbit.com/akerbiomarine.com,PO Box 496,,,,,
AKA,1366,Energy,2112,"Akastor ASA operates as an oil-services investment company worldwide. The company offers drilling equipment, drilling riser solutions, and related products and services for the drilling market; and vessel-based subsea well construction and intervention services to the oil and gas industry. It is also involved in waste management drilling activities; the provision of subsurface advice and products to E&P companies; and supplying vapor recovery units and systems. Akastor ASA was founded in 1841 and is based in BÃ¦rum, Norway.",BÃ¦rum,47 21 52 58 00,Norway,[],http://akastor.com,1,Building B,,Oil & Gas Equipment & Services,6.09,6.2,5.4334784,,0,,6.49,,237095,,6.09,5.731212,,6.2,,237095,,,,,1397174400,1.36353,,,5.86,2,NOK,,981652,,,,1762748672,,,491752,0.3112747,5.86,6.39,,52200,981652,12.4,16.224998,,,3.52,6.39,False,,227000,6.49,OSL,AKASTOR ASA,Akastor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKA.OL,finmb_874402,no_market,,0.715,,-0.0498,13.021,-0.4533214,,0.4,,271609984,,,14.855,,,,1577750400,0.25563,-152000000,-0.981,,0.18023336,0.43688995,0.51141,1640908800,1593475200,,,159931143,4049571328,,1175212800,5:1,,,,,,,,,,,https://logo.clearbit.com/akastor.com,OksenÃ¸yveien 10 Lysaker,,,,,
AEGA,274,Utilities,2,"Aega ASA, a solar utility company, acquires, invests in, and operates solar power plants. The company was formerly known as Nordic Financials ASA and changed its name to Aega ASA in January 2016. Aega ASA was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.aega.no,1,Thunes vei 2,,Utilities—Renewable,1.29,1.26,1.238913,0.0031007754,,,1.26,,62375,,1.29,1.2630303,0.004,1.26,,62375,,,,0.04,1591142400,-0.700348,,,1.24,4,NOK,,32545,,,,60063500,,,55048,,1.24,1.29,,394100,32545,1.85,,,,1.05,1.25,False,0.0315,60000,1.26,OSL,AEGA ASA,Aega ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AEGA.OL,finmb_140002839,no_market,,,,0,,-0.07194245,,,,48050800,,,0.165,,,,1577750400,0,,-0.058,,0.18023336,7.5757575,0.46798,1640908800,1585612800,,,24350240,60063540,,,,,,,,,,,,,,https://logo.clearbit.com/aega.no,,,,,,
AKERBP,1366,Energy,1703,"Aker BP ASA engages in the exploration, development, and production of oil and gas on the Norwegian Continental Shelf. The company has working interests in 42 fields/projects. As of December 31, 2019, its total net proven reserves were 666 million barrels of oil equivalents; and estimated total net proven plus probable reserves were 906 million barrels of oil equivalents. The company was formerly known as Det norske oljeselskap ASA and changed its name to Aker BP ASA in October 2016. Aker BP ASA was founded in 2001 and is headquartered in Fornebu, Norway.",Fornebu,47 51 35 30 00,Norway,[],http://www.akerbp.com,1,Building B,,Oil & Gas E&P,175.1,175.8,176.91992,0.010439748,,,176.8,,521915,,175.1,181.60909,1.828,175.8,,521915,,,,7.41,1596153600,1.664343,,,171.2,2,NOK,,671866,,,,62428995584,,,1264084,20.376688,171.2,173.15,,,671866,297.9,,,,89.42,173.1,False,0.0417,,176.8,OSL,AKER BP ASA,Aker BP ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKERBP.OL,finmb_9048461,no_market,,21.638,,-0.031630002,30.256,-0.22590625,,,,359614016,,,5.317,,,,1577750400,0.16023001,-96917000,-0.269,,0.18023336,32.649994,0.70299006,1640908800,1593475200,,,106384610,66292453376,,1261526400,1:1,,,1.715,,,,,,,,https://logo.clearbit.com/akerbp.com,Fornebuporten OksenOeyveien 10 Lysaker,,,,,
ARCHER,HM 08,Energy,4703,"Archer Limited, an oilfield service company, provides various oilfield products and services to the oil and gas industry. It operates through two segments, Eastern Hemisphere and Western Hemisphere. The company provides oiltools, such as plugs and abandonment (P&A), slot recovery and P&A, cementing, and well cleaning solutions; land drilling and platform drilling services; and modular drilling rigs. It also offers engineering services, such as project management, construction and installations, multidiscipline engineering, consulting, and inspection services. In addition, the company provides cased hole logging, conveyance and mechanical/slickline, and R&D and technology development services. Further, it offers fluids, guarantor, international personnel, management, and equipment rental services, as well as performs rig inspections. The company operates in Angola, Argentina, Australia, Bolivia, Brazil, Canada, Congo, Indonesia, Malaysia, Nigeria, Norway, Saudi Arabia, the United Arab Emirates, the United Kingdom, and the United States. The company was formerly known as Seawell Limited and changed its name to Archer Limited in May 2011. Archer Limited was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.archerwell.com,1,Par la Ville Place,,Oil & Gas Drilling,2.6,2.6,2.201145,,0,,2.6,,870086,,2.6,2.2478788,,2.6,,870086,,,,,,2.885598,,,2.44,4,NOK,,229641,,,,374566496,,,470973,0.48009035,2.44,2.505,,100400,229641,4.65,42.166668,,,1.1,2.45,False,,503000,2.6,OSL,ARCHER LTD,Archer Limited,Europe/Oslo,CEST,False,7200000,EQUITY,ARCHER.OL,finmb_37612323,no_market,,1.195,,-0.06473,10.754,-0.3475533,,0.06,,148050000,,,0.682,,,,1577750400,0.12627,-50500000,-0.341,,0.18023336,3.7096775,0.41856998,1640908800,1593475200,,,105861885,932367232,,1443398400,1:10,,,-0.7,,,,,,,,https://logo.clearbit.com/archerwell.com,4th Floor 14 Par-la-Ville Road,,,,,
ANDF-ME,8400,Consumer Defensive,,"Andfjord Salmon AS operates a fish farm. It operates a closed sea facility for organic salmon farming. The company was founded in 2014 and is headquartered in Sortland, Norway.",Sortland,,Norway,[],http://www.andfjordsalmon.com,1,Havnegata 19,,Farm Products,52,51.75,54.80762,,0,,51.99,,20766,,52,55.31,,51.75,,20766,,,,,,,,,50,2,NOK,,71264,,,,,,,44705,,50,50.4,,,71264,65,,,,46.5,50,False,,,51.99,OSL,ANDFJORD SALMON AS,Andfjord Salmon AS,Europe/Oslo,CEST,False,7200000,EQUITY,ANDF-ME.OL,finmb_570862527,no_market,,912.454,,0,-187.552,-0.12013537,,,,,,,4.914,,,,1577750400,,-6394534,-0.214,,0.18023336,10.234025,,1640908800,,,,,1502383616,,,,,,,,,,,,,,https://logo.clearbit.com/andfjordsalmon.com,8402 Sortland,,,,,
AKSO,1366,Energy,13000,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; offshore wind solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services, as well as carbon capture, utilization, and storage services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,47 67 51 30 00,Norway,[],http://akersolutions.com,1,OksenÃ¸yveien 8,47 67 82 69 50,Oil & Gas Equipment & Services,10.97,11.07,9.789791,0.13217866,0,,11.51,,7262122,,10.97,13.797647,1.45,11.07,,7262122,,,,,1428624000,2.095818,,,10.64,2,NOK,,3747601,,,,2956020480,,,6070688,0.11217017,10.64,10.92,,58500,3747601,30.2,4.665236,,,4.362,10.9,False,,156700,11.51,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKSO.OL,finmb_262890984,no_market,,0.41,,-0.03779,17.039,-0.58033663,,2.33,,271943008,,,24.02,,,,1577750400,0.26966998,-996000000,-3.667,,0.18023336,0.45253953,0.46942002,1640908800,1593475200,,,130227946,10803017728,,1175212800,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,,,,,,
ABT,1366,Healthcare,,"Aqua Bio Technology ASA engages in developing and commercializing active ingredients for use in skin care products in Norway. It offers Aquabeautine XL, a proprietary ingredient; and Spirulysat, an antioxidant for cosmetic use. The company also markets and distributes natural and skin care products to consumers, retailers, and professionals in Europe and the Middle East. It distributes its products through Internet, stores, and skin care clinics. The company markets and distributes organic skin care products under the Moana brand name in New Zealand and arctic skin care products under the Cuvget brand name in Norway. Aqua Bio Technology ASA was founded in 2000 and is based in Lysaker, Norway.",Lysaker,,Norway,[],http://www.aquabiotechnology.com,1,Fornebuveien 37,,Biotechnology,5.3,5.5,3.287464,0.18867923,0,,8.8,,102278,,5.3,4.8339396,1,5.5,,102278,,,,,1496880000,1.296747,,,5.5,2,NOK,,831613,,,,128217592,,,161707,98.9952,5.5,8.65,,320000,831613,8.8,-15.462963,,,1.25,8.6,False,,330000,8.8,OSL,AQUA BIO TECHNOLOG,Aqua Bio Technology ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ABT.OL,finmb_39453852,no_market,,93.687,,0,-9.331,1.5238097,,-0.54,,15355400,,,0.477,,,,1577750400,0.02359,-13215518,-1.03,,0.18023336,17.505241,0.80484,1640908800,1577750400,,,1789210,121341856,,1309132800,1:20,,,,,,,,,,,https://logo.clearbit.com/aquabiotechnology.com,,,,,,
AKVA,4353,Industrials,1431,"AKVA Group ASA develops, designs, manufactures, assembles, sells, and installs technology products; and provides rental and consulting services for the aquaculture industry. The company operates through three segments: Cage Based Technology, Software, and Land Based Technology. The Cage Based Technology segment offers plastic cages, steel cages, feed barges, feed systems, sensor and camera systems, biomass estimation systems, underwater lights, net cleaning systems, and nets and mooring systems under the Polarcirkel, Wavemaster, and Akvasmart hardware brands. This segment also supplies polyethylene work boats, pipes, ROV's, and subsea solutions to aquaculture, oil service, and maritime industries. The Software segment provides production control, planning, traceability, and ERP software for the aquaculture and fishing industries under the Fishtalk brand. This segment also operates AKVAconnect, a process control platform that enables real-time control of various mission critical equipment, such as feeding systems, environmental sensors, barges, and cameras installed on-site at the farmer's locations. The Land Based Technology segment designs and delivers recirculation systems for land based fish farming, as well as provides water quality conditions for fresh and seawater operations. The company also offers PRISMA, a cloud-based data platform for the aquaculture eco-system. AKVA group ASA operates in Norway, Chile, Canada, Scotland, Denmark, and internationally. The company is based in Klepp Stasjon, Norway. AKVA Group ASA is a subsidiary of Egersund Group AS.",Klepp Stasjon,47 51 77 85 00,Norway,[],http://www.akvagroup.com,1,Plogfabrikkvegen 11,,Farm & Heavy Construction Machinery,64.8,64.6,60.17536,0.015432098,15.3846,,64.6,,3668,,64.8,62.927273,1,64.6,,3668,,,,2,1582502400,0.655052,,,63.6,2,NOK,523.5772,3961,,,,2135272192,,,5344,0.702233,63.6,64,,49600,3961,79.8,11.239093,,,41.3,63,False,0.0309,34200,64.6,OSL,AKVA GROUP ASA,AKVA Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKVA.OL,finmb_162314,no_market,,1.059,,0.0013400001,28.371,-0.1859296,,5.73,,33156400,,,31.016,,,,1577750400,0.13203,4087000,0.123,,0.18023336,2.0763476,0.7511,1640908800,1593475200,,,8066625,3219026432,,,,,,-0.095,,,,,,,,https://logo.clearbit.com/akvagroup.com,,,,,,
ARCUS,1483,Consumer Defensive,430,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,47 67 06 50 00,Norway,[],http://www.arcus.no,1,Destilleriveien 11,,Beverages—Wineries & Distilleries,41,41.5,36.817265,0.040487804,0.64839995,,41.8,,45390,,41,40.975758,1.66,41.5,,45390,,,,1.66,1591833600,0.458083,,,40.9,2,NOK,14.705882,25911,,,,2788541184,,,31999,0.96456707,40.9,41.4,,0,25911,43.7,12.27545,,,27.1,40.9,False,0.0405,0,41.8,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ARCUS.OL,finmb_245559265,no_market,,1.448,,0.06953,12.094,0.111111045,,3.34,,68013200,,,25.369,,,,1577750400,0.79032,201020992,2.788,,0.18023336,1.6161457,0.15168999,1640908800,1593475200,,,26168738,4187223040,,,,,,1.107,,,,,,,,https://logo.clearbit.com/arcus.no,Postbox 64,,,,,
AFK,4841,Utilities,,"Arendals Fossekompani ASA, an industrial investment company, engages in the operating hydro power plants. The company also builds and operates cogeneration power plants; provides industrial induction heating processes; offers satellite communications and IT solutions; develops and delivers business-critical IT solutions and services; and provides system solutions and products in the fields of instrumentation, data collection, and remote monitoring and control. In addition, it offers equipment for powder production of advanced materials; and data and consulting services to the European energy market. Further, the company operates airport, as well as develops various properties. Arendals Fossekompani ASA was founded in 1896 and is headquartered in Arendal, Norway.",Arendal,47 37 23 44 00,Norway,[],http://arendalsfossekompani.no,1,Langbryggen 9,,Utilities—Renewable,2940,2980,2643.6956,0.01904762,,,2980,,44,,2940,2873.9395,56,2980,,44,,,,56,1588896000,,,,2960,2,NOK,,77,,,,6535408128,,,71,1.5180806,2960,2980,,2000,77,3180,,,,2100,2960,False,0.019,1500,2980,OSL,ARENDALS FOSSEKOMP,Arendals Fossekompani ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AFK.OL,finmb_9245759,no_market,,1.292,,-0.0026,17.805,0.113636374,,,,2193090,,,1455.5,,,,1577750400,0.012560001,-34194000,-5.33,,0.18023336,2.0474064,0.86077005,1640908800,1593475200,,,272060,5562999808,,1524787200,5:1,,,-0.655,,,,,,,,https://logo.clearbit.com/arendalsfossekompani.no,,,,,,
ATEA,0605,Technology,7222,"Atea ASA supplies IT infrastructure and related solutions for businesses and public sector organizations in the Nordic countries and Baltic regions. The company provides hardware and software solutions for storing and managing information, as well as tools for virtualization, automation, and security for operating the data center environment; client hardware, software, and services to the requirements of users, applications, security, networks, and computing environments. It also offers hardware and software solutions for running networks, and services to help customers manage their communications; and a range of products to enable collaboration through conferencing, information sharing, and digital productivity solutions. In addition, it provides Device as a Service to various concepts, such as videoconferencing, digital signage, and networks. Atea ASA was founded in 1968 and is headquartered in Oslo, Norway.",Oslo,47 22 09 50 00,Norway,[],http://www.atea.com,1,Karvesvingen 5,,Information Technology Services,103.2,103.6,98.23189,0.0629845,0.7065,,105.2,,33898,,103.2,105.32121,6.5,103.6,,33898,,,,6.5,1571875200,0.605691,,,103.4,2,NOK,22.560314,22568,,,,11415197696,,,76071,0.30301544,103.4,103.8,,20000,22568,137,14.978355,,5.64,66.2,103.2,False,0.063,264300,105.2,OSL,ATEA ASA,Atea ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ATEA.OL,finmb_700601,no_market,,0.33,,0.01354,12.021,-0.08833921,,6.93,,109973000,,,33.081,,,,1577750400,0.58987,510000000,4.601,,0.18023336,3.1377528,0.25162,1640908800,1593475200,,,81691394,12429218816,,1149206400,1:10,,,0.557,,,,,,,,https://logo.clearbit.com/atea.com,Box 6472 Etterstad,,,,,
AURG,1930,Financial Services,,"Aurskog Sparebank provides various banking products and services. The company accepts savings accounts; and offers mortgage, car, other vehicle, construction, green business, and corporate loans, as well as small loans and refinancing. It also offers various bank cards; insurance products and services; and pension, guarantee, overdraft, leasing, and mobile and online banking services. The company operates through its branches in BjÃ¸rkelangen, Ãrnes, Jessheim, and SÃ¸rumsand, Norway. Aurskog Sparebank was founded in 1846 and is headquartered in Aurskog, Norway.",Aurskog,47 63 85 44 40,Norway,[],http://aurskog-sparebank.no,1,Senterveien 15,47 63 85 44 41,Banks—Regional,200,198,188.15218,0.055,0.33580002,,198,,1725,,200,192.9697,11,198,,1725,,,,11,1582761600,0.047038,,,198,2,NOK,19.173042,30,,,,636407616,,,452,2.6521513,198,200,,37700,30,206,14.112617,,5.49,168,197,False,0.055,22000,198,OSL,AURSKOG SPAREBANK,Aurskog Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,AURG.OL,finmb_11340276,no_market,,13.909,,0.45536998,,0.15021193,,14.03,,3214180,,,402.525,,,,1577750400,0.00057,33194000,10.327,,0.18023336,0.49189493,0.26146,1640908800,1585612800,,,2172368,3337618688,,,,,,-0.42,,,,,,,,https://logo.clearbit.com/aurskog-sparebank.no,,,,,,
BALT-ME,0160,Real Estate,,"Baltic Sea Properties AS, together with its subsidiaries, engages in the commercial real estate business in the Baltics. It develops, rents out, and manages primarily logistics, industrial, and retail properties. The company is based in Oslo, Norway.",Oslo,47 93 09 43 19,Norway,[],http://www.balticsea.no,1,Rosenkrantzâ 20,,Real Estate Services,30.8,30.8,29.350725,,0,,30.8,,66,,30.8,29.951515,,30.8,,66,,,,,1548374400,0.824786,,,30.8,2,NOK,,400,,,,205368544,,,222,3.7617133,30.8,0,,,400,35,,,,18.5,30.8,False,,,30.8,OSL,BALTIC SEA PROP AS,Baltic Sea Properties AS,Europe/Oslo,CEST,False,7200000,EQUITY,BALT-ME.OL,finmb_543966145,no_market,,9.072,,-0.74741995,12.872,-0.06666666,,,,6667810,,,27.26,,,,1577750400,,-40804756,-6.12,,0.18023336,1.1298605,,1640908800,1577750400,,,3992889,495289856,,,,,,,,,,,,,,https://logo.clearbit.com/balticsea.no,,,,,,
ASA,6392,Consumer Defensive,87,"Atlantic Sapphire ASA, together with its subsidiaries, engages in the land-based salmon farming business. The company operates through two segments, Fish Farming (Denmark); and Fish Farming (USA). It is involved in the production and sale of salmon. Atlantic Sapphire ASA was founded in 2010 and is headquartered in Vikebukt, Norway.",Vikebukt,78 64 31 14 04,Norway,[],http://www.atlanticsapphire.com,1,Daugstadvegen 445,,Farm Products,105,105,113.95402,,0,,107,,46693,,105,118.22727,,105,,46693,,,,,,1.253558,,,104.5,2,NOK,,109575,,,,7556326400,,,74094,1363.9579,104.5,107,,,109575,146,,,,68.2,106.5,False,,,107,OSL,ATLANTIC SAPPH ASA,Atlantic Sapphire ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ASA.OL,finmb_367799271,no_market,,1367.129,,-2.37401,-676.18,0.0869565,,,,71286096,,,2.928,,,,1577750400,0.33597,-13152000,-0.193,,0.18023336,36.202187,0,1640908800,1577750400,,,35767773,7573896704,,,,,,,,,,,,,,https://logo.clearbit.com/atlanticsapphire.com,,,,,,
ATLA NOK,110,Energy,1,"P/F Atlantic Petroleum, together with its subsidiaries, engages in the exploration, appraisal, development, and production of oil and gas properties in the Faroe Islands, the United Kingdom, Norway, and Ireland. The company was founded in 1998 and is based in TÃ³rshavn, Denmark.",TÃ³rshavn,44 298 59 16 01,Denmark,[],http://www.petroleum.fo,1,Yviri vio Strond 4,,Oil & Gas E&P,5.8,5.52,6.831594,,0,,6.12,,730,,5.8,6.490909,,5.52,,730,,,,,,1.404761,,,5.52,2,NOK,,3793,,,,22063142,,,1298,,5.52,6.32,,0,3793,9.9,,,,5.05,5.54,False,,0,6.12,OSL,Atlantic Petroleum,P/F Atlantic Petroleum,Europe/Oslo,CEST,False,7200000,EQUITY,ATLA-NOK.OL,finmb_23704038,no_market,,,,0,,-0.29696965,,,,3697860,,,-6.498,,,,1577750400,0.02009,,-2.673,,0.18023336,,0,1640908800,1585612800,,,3510194,21447588,,,,,,,,,,,,,,https://logo.clearbit.com/petroleum.fo,PO Box 1228,,,,,
B2H,0161,Financial Services,2280,"B2Holding ASA provides debt solutions for banks and institutional vendors. The company's portfolio of business consists of purchase, management, and collection of unsecured and secured non-performing loans. It services include debt purchase and collection, credit information third party debt collection, and consumer lending, as well as telemarketing and fraud prevention services. It principally operates in Norway, Sweden, Denmark, Finland, Estonia, Latvia, Lithuania, Poland, Croatia, Slovenia, Serbia, Montenegro, Bosnia-Herzegovina, Austria, the Czech Republic, Hungary, Spain, Portugal, Italy, France, Bulgaria, Romania, Greece, and Cyprus. B2Holding SAS was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,47 22 83 39 50,Norway,[],http://www.b2holding.no,1,Stortingsgaten 22,47 22 83 39 51,Credit Services,6.59,6.64,4.7507825,0.06828528,7.5,,6.79,,3004870,,6.59,4.89,0.45,6.64,,3004870,,,,,1590624000,1.57259,,,6.35,2,NOK,8.153266,3420719,,,,2660465152,,,2161938,1.1474427,6.35,6.46,,27400,3420719,10.22,3.0046294,,,3.3,6.45,False,,311700,6.79,OSL,B2HOLDING ASA,B2Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,B2H.OL,finmb_23000545,no_market,,6.398,,0.14179,,0.11317563,,2.16,,409932992,,,11.287,,,,1577750400,0.20291,328759008,0.796,,0.18023336,0.5749978,0.45931,1640908800,1593475200,,,250206461,14835462144,,,,,,,,,,,,,,https://logo.clearbit.com/b2holding.no,7th Floor,,,,,
AUSS,5392,Consumer Defensive,6507,"Austevoll Seafood ASA, a seafood company, engages in the salmon, white fish, and pelagic businesses in Norway, the European Union, Eastern Europe, Africa, the Pacific, North America, South America, and Central America. The company is involved in the ownership and operation of fishing vessels, as well as farming, harvesting, processing, sale, and distribution of salmon and trout. It also produces white fish products, fishmeals, and fish oils; omega-3 oil; and canned and frozen fish products The company was founded in 1981 and is headquartered in StorebÃ¸, Norway. Austevoll Seafood ASA is a subsidiary of Laco AS.",StorebÃ¸,47 56 18 10 00,Norway,[],http://www.auss.no,1,Alfabygget,47 56 18 10 03,Farm Products,81.75,81.75,80.00942,0.03058104,0.8235,,82.2,,195135,,81.75,80.22424,2.5,81.75,,195135,,,,2.5,1590710400,-0.054006,,,80.3,2,NOK,23.743017,372536,,,,16297287680,,,300324,0.7137982,80.3,80.7,,,372536,97.8,,,4.64,65.05,80.6,False,0.0306,,82.2,OSL,AUSTEVOLL SEAFOOD,Austevoll Seafood ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AUSS.OL,finmb_27488652,no_market,,1.468,,0.030079998,13.419,-0.12613577,,,,201824000,,,61.05,,,,1577750400,0.20028,686803008,3.401,,0.18023336,1.3226863,0.57595,1640908800,1593475200,,,84852895,33511364608,,,,,,-0.322,,,,,,,,https://logo.clearbit.com/auss.no,,,,,,
