ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,address2,trailingPE,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
HAVI,Havila Shipping,Energy,2.89,2.76,2.89,10,,68.71,0.0176,0.1468,0.235,-0.0269,-0.2273,6099,Energy,498.0,"Havila Shipping ASA, together with its subsidiaries, engages in the shipping business. It manages and operates offshore service vessels primarily in the Norwegian, British, and Danish sectors of the North Sea; and Asia, Brazil, Gabonese Republic, and the Netherlands. The company operates a fleet of 23 vessels, including 5 anchor handling vessels, 14 platform supply vessels, a rescue recovery vessel, and 3 subsea vessels. Its anchor handling tug and supply vessels are used for moving rigs and putting out anchors, as well as for supply services; platform supply vessels are used to carry goods, water, drilling mud, chemicals, etc. to and from the offshore installations; subsea vessels are used for under water construction work, as well as for support for under water operations; and rescue-and recovery vessels are used to offer security services, such as oil spill preparedness, fire protection, and rescue operation. The company was founded in 2003 and is headquartered in FosnavÃ¥g, Norway. Havila Shipping ASA is a subsidiary of Havila Holding AS.",Fosnavag,47 70 08 09 00,Norway,[],http://www.havilashipping.no,1.0,P.O. Box 215,Oil & Gas Equipment & Services,2.84,2.8,2.6727173,,0.0,,2.89,,94187.0,,2.84,2.4835293,,2.8,,94187.0,,,,,1210809600.0,1.3744180000000001,,,2.75,4.0,NOK,2191.0,,,,68713512.0,,,24954.0,0.08915219,2.75,2.89,,270700.0,2191.0,4.3,-1.445,,,1.5,2.76,False,,200000.0,2.89,OSL,HAVILA SHIPPING,Havila Shipping ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,HAVI.OL,finmb_11146483,no_market,,5.852,,-0.59742,18.177,-0.24266666,,-2.0,,23776300.0,,,-53.248999999999995,,,,1577750400.0,0.00425,-460457984.0,-19.366,,,,0.68297,1640908800.0,1585612800.0,,,9678381.0,4510041600.0,,1515024000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/havilashipping.no,47 70 08 09 01,,,,,,97d680e0-43b0-3386-b16b-bae208f3d7f9,
HYARD,Havyard Group,Industrials,2.04,2.0,2.04,6,,50.44,-0.0423,-0.0049,-0.1013,-0.35850000000000004,-0.7371,6090,Industrials,693.0,"Havyard Group ASA primarily engages in shipbuilding, engineering, ship design, and ship equipment businesses worldwide. It operates in five segments: Ship Technology, Design & Solutions, Power & Systems, Fish Handling, and Havyard Production. The Ship Technology segment constructs and repairs offshore vessels, windmill service vessels, live-fish carriers, fishing vessels, and other specialty vessels. The Design & Solutions segment develops, sells, and delivers ship design and engineering, and system packages to yards and shipping companies. The Power & Systems segment manufactures and supplies diesel- and hybrid-electric propulsion systems, including boards, electromechanical products, and automation and safety systems; designs, engineers, and installs electrical systems; and develops and delivers control and automation systems for ships. The Fish Handling segment delivers solutions for handling and cooling of seafood onboard fishing vessels and live fish carriers, and in on-shore plants; and produces, rents, and sells waste machines. The Havyard Production segment hires out personnel; and pre-fabricates steel products, including piping, switchboards, and starters. The company was founded in 1999 and is headquartered in FosnavÃ¥g, Norway.",Fosnavag,47 70 08 45 50,Norway,[],http://www.havyard.com,1.0,Havyard House,Aerospace & Defense,2.13,2.13,2.3411956000000003,0.21126759,0.0,,2.13,,32779.0,,2.13,2.2135293,0.45,2.13,,32779.0,,,,,1425254400.0,0.411046,,,2.04,4.0,NOK,4750.0,,,,50441040.0,,,54014.0,0.017288277,2.04,2.04,,100000.0,4750.0,7.5,,,,1.3,2.0,False,,299000.0,2.13,OSL,HAVYARD GROUP ASA,Havyard Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,HYARD.OL,finmb_95307648,no_market,,0.306,,-0.07382999999999999,-5.3,-0.7255155,,,,24726000.0,,,6.653,,,,1546214400.0,0.0793,-215399008.0,-8.68,,,0.30662858,0.73204005,1609372800.0,1561852800.0,,,8748056.0,893563392.0,,,,,,,,,,,,,,https://logo.clearbit.com/havyard.com,,Holmefjordvegen 1,,,,,39294dbc-e16c-30e4-8e1d-0fdc55fbf2d1,
HELG,Helgeland Sparebank,Equity certificates,80.5,80.0,80.5,2,LP,1676.25,0.0,-0.0062,0.0592,-0.0029,0.034,8622,Financial Services,148.0,"Helgeland Sparebank provides various financial products and services to retail customers, small and medium enterprises, municipal authorities, and institutions in Norway. The company operates in two segments, Retail Market and Corporate Market. It offers savings, investment, and insurance products, as well as leasing and mortgage services. The company also engages in owning, managing, letting, buying, and selling commercial properties. It operates through five branches located in MosjÃ¸en, BrÃ¸nnÃ¸ysund, SandnessjÃ¸en, SÃ¸mna, and Korgen in Helgeland. The company was founded in 1860 and is headquartered in Mo i Rana, Norway.",Mo i Rana,47 75 11 90 00,Norway,[],http://www.hsb.no,1.0,Jernbanegata 15,Banks—Regional,80.5,80.0,75.721016,0.066459626,0.0,,80.5,,21617.0,,80.5,75.95588000000001,5.35,80.0,,21617.0,,,,2.7,1588636800.0,0.677906,,,80.0,2.0,NOK,130.0,,,,1679318528.0,,,6566.0,2.6280415,80.0,80.5,,203100.0,130.0,90.0,7.800388000000001,,3.85,60.0,80.0,False,0.0335,67000.0,80.5,OSL,HELGELAND SPAREBK,Helgeland Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,HELG.OL,finmb_9857922,no_market,,19.558,,0.40219003,,-0.006172836,,10.32,,20861100.0,,,171.516,,,,1577750400.0,0.1546,186000000.0,8.845,,,0.46934396,0.56207,1640908800.0,1585612800.0,,,11769198.0,12497316864.0,,1270512000.0,2:1,,,-0.6759999999999999,,,,,,,,https://logo.clearbit.com/hsb.no,47 75 12 82 02,,9.101187,,,,bfb69ecc-9ef2-3f88-8f3a-2ef7adbda9bb,
HEX,Hexagon Composites,Industrials,46.6,46.6,46.72,432,,8453.71,-0.0482,-0.013500000000000002,0.16440000000000002,0.282,0.2698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDDN,Hiddn Solutions,Information technology,1.61,1.58,1.6,8,,144.3,-0.0031,0.0094,-0.0123,0.2026,-0.4005,0254,Technology,3.0,"Hiddn Solutions ASA, through its subsidiary, Finn Clausen Sikkerhetssystemer AS distributes physical filing and storage systems in Norway. It operates in three segments: Security Cabinets, Filing Cabinets, and Other Storage Products. The company sells security and filing cabinets, as well as other storage products, including wardrobe lockers, shelving systems, and safe deposit boxes. It also offers after sales support services for security, archiving, and storage products. Hiddn Solutions ASA was founded in 1998 and is based in Oslo, Norway.",Oslo,47 22 12 00 12,Norway,[],http://www.hiddnsolutions.no,1.0,Cort Adelers gate 17,Computer Hardware,1.61,1.605,1.5793319,23.602484,0.0,,1.61,,173534.0,,1.61,1.6580881999999997,38.0,1.605,,173534.0,,,,,1476748800.0,1.718823,,,1.575,4.0,NOK,43727.0,,,,144303632.0,,,235708.0,16.663237,1.575,1.6,,0.0,43727.0,4.33748,,,,0.777755,1.58,False,,0.0,1.61,OSL,HIDDN SOLUTIONS,Hiddn Solutions ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,HIDDN.OL,finmb_7099157,no_market,,2.873,,0.0,-1.435,-0.40198272,,,,89908800.0,,,-0.126,,,,1577750400.0,0.0,-31440000.0,-4.175,,,,0.84906995,1640908800.0,1577750400.0,,,12460309.0,24876166.0,,1568678400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/hiddnsolutions.no,,,,,,,3afe3f0c-9fb4-3681-b6a1-4c433760c6ec,
HBC,Hofseth BioCare,Health care,8.26,8.22,8.26,32,,2718.11,-0.0484,-0.0614,-0.1485,-0.08220000000000001,0.8989,6005,Healthcare,51.0,"Hofseth BioCare ASA, a biotech company, offers value added biomarine ingredients and finished products for the human nutrition, and pet and feed markets in Norway. Its products include OmeGo salmon oil; ProGo, a salmon protein hydrolysate powder used as a fast absorbing protein supplement; and CalGo, a marine calcium powder produced from salmon bones that enhances bone density and bone deposition in older individuals. The company has a research agreement with Stanford University School of Medicine to investigate the gastro-intestinal-protective properties of HBC's salmon protein hydrolysate peptides in children and adults with GI tract disorders. The company was founded in 2000 and is headquartered in Ãlesund, Norway.",Alesund,47 73 10 22 00,Norway,[],http://www.hofsethbiocare.no,1.0,Havnegata 11,Biotechnology,8.68,8.3,8.394347999999999,,0.0,,8.7,,31257.0,,8.68,9.130589,,8.3,,31257.0,,,,,,0.784302,,,8.1,2.0,NOK,26713.0,,,,2718109952.0,,,102608.0,37.951828000000006,8.1,8.28,,,26713.0,10.95,,,,3.76,8.26,False,,,8.7,OSL,HOFSETH BIOCARE AS,Hofseth BioCare ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,HBC.OL,finmb_138820134,no_market,,40.531,,-1.20715,-48.07,,,,,329068992.0,,,0.375,,,,1577750400.0,0.23933001,-86456000.0,-0.275,,,22.026667,0.52830005,1640908800.0,1585612800.0,,,140919308.0,2902834176.0,,,,,,,,,,,,,,https://logo.clearbit.com/hofsethbiocare.no,,,,,,,6bd38704-57b8-3fb3-9c4b-d15b5b6fff8e,
HUNT,Hunter Group,Energy,3.23,3.23,3.25,89,,1855.54,-0.0077,-0.0015,0.0142,-0.4115,-0.0915,0287,Energy,3.0,"Hunter Group ASA, an investment company, focuses primarily on shipping and oil services investments in Norway and internationally. The company develops VLCC construction contracts and options. Its fleet consist of seven identical VLCCs. The company was formerly known as Badger Explorer ASA and changed its name to Hunter Group ASA in May 2017. Hunter Group ASA was founded in 2003 and is headquartered in Oslo, Norway.",Oslo,47 95 77 29 47,Norway,[],http://www.huntergroup.no,1.0,Dronningen 1,Oil & Gas Equipment & Services,3.25,3.25,3.8843117,,0.0,,3.29,,888984.0,,3.25,3.2761765,,3.25,,888984.0,,,,,,-0.12383699999999999,,,3.2,4.0,NOK,331949.0,,,,1855542400.0,,,2265474.0,56.021446,3.2,3.24,,0.0,331949.0,6.05,322.5,,,3.0,3.225,False,,0.0,3.29,OSL,HUNTER GROUP ASA,Hunter Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,HUNT.OL,finmb_23568458,no_market,,62.431999999999995,,0.82691,80.382,-0.055232584,,0.01,,575361984.0,,,0.38799999999999996,,,,1577750400.0,0.15904000000000001,27389000.0,0.046,,,8.311855,0.45485002,1640908800.0,1585612800.0,,,291150439.0,2067874560.0,,1512691200.0,1:10,,,34.55,,,,,,,,https://logo.clearbit.com/huntergroup.no,,,70.108696,,,,170d6877-c6c5-3d97-b22b-94bb52c858e2,
HLNG,Höegh LNG Holdings,Energy,11.7,11.7,11.8,74,,891.31,-0.0068000000000000005,-0.0234,0.0446,-0.6456999999999999,-0.672,HM 12,Energy,175.0,"HÃ¶egh LNG Holdings Ltd., together with its subsidiaries, provides floating energy solutions worldwide. The company operates through four segments: HMLP, Operations, Business Development, and Project Execution. It owns and operates floating LNG import terminals, floating storage and regasification units (FSRUs), and LNG carriers (LNGCs). The company also acquires FSRUs, LNGCs, and other LNG infrastructure assets under long-term charters. As of December 31, 2019, it operated a fleet of two LNG transportation vessels, and ten floating storage and regasification units. The company is also involved in the commercial management and bareboat hiring; and business development and project execution activities. In addition, it owns ships. The company is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.hoeghlng.com,1.0,Canon's Court,Oil & Gas Midstream,11.78,11.78,15.330072,0.008488964,,,11.92,,57937.0,,11.78,12.023529,0.1,11.78,,57937.0,,,,,1583366400.0,1.5058129999999998,,,11.7,2.0,NOK,68559.0,,,,892140160.0,,,202499.0,2.6349153999999997,11.7,11.8,,246100.0,68559.0,38.8,26.0,,3.94,8.12,11.7,False,,28200.0,11.92,OSL,HOEGH LNG HOLDINGS,Hoegh LNG Holdings Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,HLNG.OL,finmb_875057,no_market,,8.623,,-0.108789995,15.807,-0.67368424,,0.45,,76251296.0,,,4.0489999999999995,,,,1577750400.0,0.30419,-36836000.0,-0.478,,,2.8896024,0.49327,1640908800.0,1585612800.0,,,35912672.0,2919592448.0,,,,,,,,,,,,,,https://logo.clearbit.com/hoeghlng.com,,22 Victoria Street,,,,,4f4b7614-8784-3a33-89c1-234ba734a35b,
HSPG,Høland og Setskog Sparebank,Equity certificates,126.0,122.0,129.0,0,,86.68,,,0.0244,0.1412,0.2363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFISH-ME,Ice Fish Farm,Consumer staples,34.8,34.2,34.5,7,,1879.2,0.0235,0.0235,-0.0197,,,170,Consumer Defensive,37.0,"Ice Fish Farm AS operates as a fish farm in Iceland. The company engages in the farming, processing, and distribution of salmon fishes; and harvesting, processing, and packaging of line caught cod and haddock fishes. In addition, it operates smolt stations. The company sells its products through distributors, as well as retailers, suppliers, and supermarkets. It also exports its products. The company was incorporated in 2020 and is based in Seltjarnarnes, Iceland. Ice Fish Farm AS is a subsidiary of NTS ASA.",Seltjarnarnes,354 896 0426,Iceland,[],http://www.icefishfarm.is,1.0,Nesbala 122,Farm Products,34.0,34.0,,,0.0,,34.985,,,,34.0,,,34.0,,,,,,,,,,,34.0,2.0,NOK,2387.0,,,,1879200000.0,,,,56.40529300000001,34.0,34.5,,,2387.0,34.985,,,,34.0,34.2,False,,,34.985,OSL,ICE FISH FARM AS,Ice Fish Farm AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,IFISH-ME.OL,finmb_275808956,no_market,,55.108999999999995,,0.024500001,492.93699999999995,,,,,54000000.0,,,0.466,,,,1577750400.0,,816322.0,0.015,,,74.67811,,1640908800.0,,,,10814580.0,1836000000.0,,,,,,,,,,,,,,https://logo.clearbit.com/icefishfarm.is,,,2320.0,,,,bbf47d02-2d72-3ef1-9930-7d22ee91b33f,
ICE,Ice Group,Communication services,15.0,14.8,15.0,0,LP,3028.41,,,0.0101,-0.2347,-0.3986,0484,Communication Services,229.0,"Ice Group ASA provides telecommunications services in Norway, Sweden, and Denmark. The company offers wireless data, voice, messaging, mobile broadband, telephony, and other related services. It provides its services primarily under the ice and Net1 brands. The company was formerly known as AINMT AS and changed its name to Ice Group ASA in August 2017. Ice Group AS was founded in 2015 and is based in Oslo, Norway.",Oslo,47 21 00 00 00,Norway,[],http://www.icegroup.com,1.0,Nydalsveien 18B,Telecom Services,15.0,14.7,15.875,,0.0,,15.15,,11085.0,,15.0,14.680882,,14.7,,11085.0,,,,,,0.158139,,,14.7,2.0,NOK,14378.0,,,,3025410048.0,,,29073.0,1.5602938999999998,14.7,15.0,,,14378.0,24.99,,,,12.5,14.8,False,,,15.15,OSL,ICE GROUP ASA,Ice Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ICE.OL,finmb_291514639,no_market,,4.498,,-0.65859,-45.427,-0.39855653,,,,201694000.0,,,-6.978,,,,1577750400.0,0.03229,-1276999936.0,-6.0520000000000005,,,,0.87522006,1640908800.0,1585612800.0,,,33018461.0,8722038784.0,,,,,,,,,,,,,,https://logo.clearbit.com/icegroup.com,,,,,,,76879d77-1bde-3635-83bd-241b93e2cfc7,
IDEX,IDEX Biometrics,Information technology,1.57,1.56,1.57,73,,1235.73,-0.0138,-0.0345,0.0289,0.225,-0.0622,0191,Technology,100.0,"IDEX Biometrics ASA engages in the design, development, and sale of fingerprint identification and authentication solutions in Europe, the Middle East, Africa, the Americas, and Asia. The company offers IDEX Biometrics for the biometrics smart card market, including biometric fingerprint sensors for use in dual interface, contactless only, and contact only smart cards; biometric fingerprint modules for contact based smart cards; and on-card enrollment solutions for remote in-person enrollment. It primarily serves biometric payment card market, as well as offers its products and solutions for other markets, including access control, identification, healthcare, and the Internet of Things. The company was formerly known as Idex ASA and changed its name to IDEX Biometrics ASA in May 2019. IDEX Biometrics ASA was founded in 1996 and is headquartered in Oslo, Norway.",Oslo,47 67 83 91 19,Norway,[],http://www.idexbiometrics.com,1.0,Dronning Eufemias gate 16,Software—Application,1.59,1.6380000000000001,1.2361448999999998,,0.0,,1.6380000000000001,,3963269.0,,1.59,1.4760588,,1.6380000000000001,,3963269.0,,,,,,2.883139,,,1.564,4.0,NOK,577168.0,,,,1228954496.0,,,6252817.0,4126.5425,1.564,1.568,,5500.0,577168.0,2.53,-5.8074069999999995,,,0.2905,1.5619999999999998,False,,123000.0,1.6380000000000001,OSL,IDEX BIOMETRICS,IDEX Biometrics ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,IDEX.OL,finmb_20344818,no_market,,4162.4220000000005,,0.0,-50.065,-0.007490635,,-0.27,,783772032.0,,,0.013999999999999999,,,,1577750400.0,0.3387,-25845128.0,-0.040999999999999995,,,111.99999,0.30587,1640908800.0,1585612800.0,,,528912347.0,1239639936.0,,1268179200.0,1:3,,,,,,,,,,,https://logo.clearbit.com/idexbiometrics.com,,,,,,,b18310f5-8716-396e-afd5-d9b05fd70b6c,
INDUCT-ME,Induct,Information technology,5.15,4.98,5.3,0,,64.25,,,-0.12710000000000002,0.1196,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRNT,Infront,Financials,21.5,21.2,21.6,4,LP,933.65,-0.0092,-0.0138,0.1111,-0.1535,0.0539,0250,Technology,525.0,"Infront ASA provides market data and trading solutions for financial professionals primarily in Europe. The company operates Infront Solutions and Terminal; Vwd Group; and News and Other segments. Its Infront terminal products, which offer real-time market data, trading, news, and analytics for financial market participants. The company also provides data and feed, portfolio management and advisory, and regulatory compliance, as well as publication and distribution solutions. Infront ASA was founded in 1998 and is headquartered in Oslo, Norway.",Oslo,47 23 31 00 30,Norway,[],http://www.infrontfinance.com,1.0,Munkedamsveien 45,Software—Application,21.7,21.7,20.175,0.020737326,0.0,,21.7,,18814.0,,21.7,20.319118,0.45,21.7,,18814.0,,,,,1557705600.0,0.730353,,,21.1,2.0,NOK,122.0,,,,933646080.0,,,12917.0,,21.1,21.6,,0.0,122.0,27.8,19.026548000000002,,,14.0,21.2,False,,0.0,21.7,OSL,INFRONT ASA,Infront ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,INFRNT.OL,finmb_3576983,no_market,,,,-0.14046,,,,1.13,,43425400.0,,,5.655,,,,1577750400.0,0.41184,,0.636,,,3.801945,0.33510999999999996,1640908800.0,1585612800.0,,,28877450.0,911933184.0,,,,,,,,,,,,,,https://logo.clearbit.com/infrontfinance.com,,,33.80503,,,,33f4b7eb-0964-32c2-8aa7-81983ec2d850,
INSR,Insr Insurance Group,Financials,2.34,2.33,2.34,17,,346.71,-0.0043,-0.0533,-0.1837,-0.6690999999999999,-0.7105,0667,Financial Services,,"Insr Insurance Group ASA, a non-life insurance company, focuses on property and casualty insurance for the retail, and small and medium sized enterprises in Norway. It serves customers through insurance agents and partners. The company was formerly known as Vardia Insurance Group ASA and changed its name to Insr Insurance Group ASA in October 2016. Insr Insurance Group ASA was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,47 22 91 34 15,Norway,[],http://www.insr.io,1.0,Ostensjoveien 43,Insurance—Property & Casualty,2.32,2.32,4.2689133,,0.0,,2.34,,213869.0,,2.32,2.9782352000000003,,2.32,,213869.0,,,,,,0.46802299999999997,,,2.3,4.0,NOK,116605.0,,,,346710784.0,,,223383.0,0.4482485,2.3,2.35,,0.0,116605.0,9.38,3.5454543,,,2.3,2.33,False,,0.0,2.34,OSL,INSR INSURANCE GRP,Insr Insurance Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,INSR.OL,finmb_224209079,no_market,,-0.625,,-0.061970000000000004,,-0.7092732,,0.66,,148167008.0,,,2.48,,,,1577750400.0,0.33027,-19933000.0,-0.341,,,0.9435483,0.051160000000000004,1640908800.0,1585612800.0,,,125527082.0,-483478560.0,,1476835200.0,1:10,,,,,,,,,,,https://logo.clearbit.com/insr.io,,,,,,,6cc1e5cf-04e4-37ed-8fec-1f51d6ca8bc0,
IOX,Interoil Exploration and Production,Energy,2.18,2.15,2.18,477,,341.72,0.1414,0.2899,0.2601,-0.2378,-0.2324,0251,Energy,52.0,"Interoil Exploration and Production ASA, together with its subsidiaries, operates as an upstream oil exploration and production company in Columbia and Norway. The company acquires, explores for, develops, and operates oil and natural gas properties. Its portfolio includes production licenses, such as Puli C and Altair; and exploration license, LLA 47. The company was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 67 51 86 50,Norway,[],http://www.interoil.no,1.0,Ruselokkveien 14,Oil & Gas E&P,1.91,1.91,1.8715,,0.0,,2.3,,1036213.0,,1.91,1.7498236,,1.91,,1036213.0,,,,,,2.71279,,,1.834,4.0,NOK,2357493.0,,,,341722944.0,,,468469.0,20.458776,1.834,2.175,,712800.0,2357493.0,4.28,217.5,,,0.941,2.15,False,,765000.0,2.3,OSL,INTEROIL ASA,Interoil Exploration and Production ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,IOX.OL,finmb_24067242,no_market,,11.405,,-0.4113,38.192,,,0.01,,157114000.0,,,0.086,,,,1577750400.0,0.031110000000000002,-6870000.0,-0.077,,,25.290697,0.38823003,1640908800.0,1585612800.0,,,67509771.0,190500992.0,,1436140800.0,1:10,,,,,,,,,,,https://logo.clearbit.com/interoil.no,47 67 51 86 60,,,,,,b3ab5037-cbc8-3ee8-867c-47f0893b4b0b,
