ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
AKBM-ME,Aker BioMarine,Consumer staples,92.9,91.8,92.9,86,,8136.75,0.0131,0.0186,,,,1327,Healthcare,,"Aker BioMarine AS, a biotechnology company, develops krill-derived ingredients and products for nutraceutical, aquaculture, and animal feed applications. The company provides krill oil products, including omega-3s, phospholipids, choline, and astaxanthin for the human market under the Superba brand. It also offers Qrill aqua product for aquaculture; and QRILL pet, a functional ingredient for pet food. The company is headquartered in Lysaker, Norway. Aker BioMarine ASA is a subsidiary of Aker ASA.",Lysaker,47 24 13 00 00,Norway,[],http://www.akerbiomarine.com,1.0,Oksenoyveien 10,Drug Manufacturers—Specialty & Generic,91.7,91.0,,,,,94.0,,,,91.7,,,91.0,,,,,,,,,,,91.0,2.0,NOK,12218.0,,,,,,,,,91.0,92.16,,,12218.0,94.0,,,,91.0,91.8,False,,,94.0,OSL,AKER BIOMARINE AS,Aker BioMarine ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKBM-ME.OL,finmb_884321,no_market,,39.787,,-0.00658,187.083,,,,,,,,2.589,,,,1546214400.0,,-1022000.0,-0.015,,0.14325917,35.88258,,1609372800.0,1514678400.0,,,14611039.0,6180292096.0,,,,,,,,,,,,,,https://logo.clearbit.com/akerbiomarine.com,PO Box 496,,47 24 13 01 10,,,,,
AKERBP,Aker BP,Energy,176.45,176.4,176.55,2756,,63453.8,0.0176,-0.0142,-0.006500000000000001,-0.3602,-0.2191,1366,Energy,1703.0,"Aker BP ASA engages in the exploration, development, and production of oil and gas on the Norwegian Continental Shelf. The company has working interests in 42 fields/projects. As of December 31, 2019, its total net proven reserves were 666 million barrels of oil equivalents; and estimated total net proven plus probable reserves were 906 million barrels of oil equivalents. The company was formerly known as Det norske oljeselskap ASA and changed its name to Aker BP ASA in October 2016. Aker BP ASA was founded in 2001 and is headquartered in Fornebu, Norway.",Fornebu,47 51 35 30 00,Norway,[],http://www.akerbp.com,1.0,Building B,Oil & Gas E&P,173.4,175.0,185.89963,0.010542099,,,177.25,,714762.0,,173.4,181.79265,1.828,175.0,,714762.0,,,,7.41,1596153600.0,1.6540689999999998,,,174.35,2.0,NOK,683334.0,,,,63453892608.0,,,1527904.0,20.711212,174.35,176.5,,,683334.0,297.9,,,,89.42,176.45,False,0.0436,,177.25,OSL,AKER BP ASA,Aker BP ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKERBP.OL,finmb_9048461,no_market,,21.614,,-0.031630002000000004,30.223000000000003,-0.25558478,,,,359614016.0,,,5.317,,,,1577750400.0,0.16023001,-96917000.0,-0.26899999999999996,,0.14325917,33.186009999999996,0.70299006,1640908800.0,1593475200.0,,,106384610.0,66220531712.0,,1261526400.0,1:1,,,1.715,,,,,,,,https://logo.clearbit.com/akerbp.com,Fornebuporten OksenOeyveien 10 Lysaker,,,,,,,
AKSO,Aker Solutions,Energy,15.4,15.29,15.4,1829,,4187.92,0.0199,-0.006500000000000001,0.8075,-0.377,-0.4412,1366,Energy,13000.0,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; offshore wind solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services, as well as carbon capture, utilization, and storage services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,47 67 51 30 00,Norway,[],http://akersolutions.com,1.0,Oksenoyveien 8,Oil & Gas Equipment & Services,15.1,15.06,10.131456,0.09602649,0.0,,15.62,,3715890.0,,15.1,10.721857,1.45,15.06,,3715890.0,,,,,1428624000.0,1.890697,,,14.99,2.0,NOK,3103736.0,,,,4187922176.0,,,5287250.0,0.15891634,14.99,15.35,,58500.0,3103736.0,30.2,6.609442,,,4.362,15.29,False,,156700.0,15.62,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKSO.OL,finmb_262890984,no_market,,0.45399999999999996,,-0.03779,18.854,-0.44722855,,2.33,,271943008.0,,,24.02,,,,1577750400.0,0.26966998,-996000000.0,-3.667,,0.14325917,0.64113235,0.46942002,1640908800.0,1593475200.0,,,130227946.0,11953335296.0,,1175212800.0,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,,,47 67 51 30 10,,,,,
AKVA,AKVA Group,Industrials,62.0,62.0,63.0,18,LP,2052.6,-0.0252,-0.0159,0.0368,-0.15039999999999998,-0.1732,4353,Industrials,1444.0,"AKVA Group ASA develops, designs, manufactures, assembles, sells, and installs technology products; and provides rental and consulting services for the aquaculture industry. The company operates through three segments: Cage Based Technology, Software, and Land Based Technology. The Cage Based Technology segment offers plastic cages, steel cages, feed barges, feed systems, sensor and camera systems, biomass estimation systems, underwater lights, net cleaning systems, and nets and mooring systems under the Polarcirkel, Wavemaster, and Akvasmart hardware brands. This segment also supplies polyethylene work boats, pipes, ROV's, and subsea solutions to aquaculture, oil service, and maritime industries. The Software segment provides production control, planning, traceability, and ERP software for the aquaculture and fishing industries under the Fishtalk brand. This segment also operates AKVAconnect, a process control platform that enables real-time control of various mission critical equipment, such as feeding systems, environmental sensors, barges, and cameras installed on-site at the farmer's locations. The Land Based Technology segment designs and delivers recirculation systems for land based fish farming, as well as provides water quality conditions for fresh and seawater operations. The company also offers PRISMA, a cloud-based data platform for the aquaculture eco-system. AKVA group ASA operates in Norway, Chile, Canada, Scotland, Denmark, and internationally. The company is based in Klepp Stasjon, Norway. AKVA Group ASA is a subsidiary of Egersund Group AS.",Klepp Stasjon,47 51 77 85 00,Norway,[],http://www.akvagroup.com,1.0,Plogfabrikkvegen 11,Farm & Heavy Construction Machinery,63.6,63.0,61.186863,0.031446543,,,63.0,,4231.0,,63.6,62.53529399999999,2.0,63.0,,4231.0,,,,2.0,1582502400.0,0.642441,,,62.0,2.0,NOK,4162.0,,,,2055696768.0,,,6029.0,0.69053304,62.0,62.8,,49600.0,4162.0,83.0,10.820244,,,41.3,62.4,False,0.0313,34200.0,63.0,OSL,AKVA GROUP ASA,AKVA Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKVA.OL,finmb_162314,no_market,,1.113,,-0.00014,25.585,-0.12841529,,5.73,,33156400.0,,,31.171,,,,1577750400.0,0.13203,-422000.0,-0.013999999999999999,,0.14325917,1.9890283,0.7511,1640908800.0,1585612800.0,,,8065299.0,3314808320.0,,,,,,-0.41700000000000004,,,,,,,,https://logo.clearbit.com/akvagroup.com,,,,,,,,
AMSC,American Shipping Company,Industrials,27.25,27.25,27.35,73,,1651.8,0.0037,0.0,0.08130000000000001,-0.1223,-0.1252,1366,Industrials,3.0,"American Shipping Company ASA, through its subsidiaries, operates as a ship owning and lease finance company in the United States. It is involved in the purchase and bareboat chartering of product tankers, shuttle tankers, and other vessels to operators and end users in the Jones Act market. The company operates a fleet of nine product tankers and one shuttle tanker. The company was formerly known as Aker American Shipping ASA and changed its name to American Shipping Company ASA in June 2008. American Shipping Company ASA was founded in 2005 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.americanshippingco.com,1.0,Building B,Marine Shipping,27.15,27.35,26.031378,0.011786371499999998,1.9914999,,27.95,,41413.0,,27.15,26.301470000000002,0.32,27.35,,41413.0,,,,3.21,1590451200.0,0.968023,,,27.0,2.0,NOK,42612.0,,,,1651799680.0,,,75938.0,18.748293,27.0,27.3,,114600.0,42612.0,37.5,73.64865,,11.42,15.06,27.1,False,0.1181,172600.0,27.95,OSL,AMER SHIPPING COMP,American Shipping Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AMSC.OL,finmb_22594564,no_market,,24.585,,0.10217000000000001,25.489,-0.2442857,,0.37,,60616500.0,,,2.6689999999999996,,,,1577750400.0,0.19708,9002000.0,0.149,,0.14325917,10.209817,0.28123000000000004,1640908800.0,1585612800.0,,,44026980.0,2166038016.0,,,,,,0.778,,,,,,,,https://logo.clearbit.com/americanshippingco.com,OksenOeyveien 10,182.8859,,,,,,
ANDF-ME,Andfjord Salmon,Consumer staples,55.0,54.7,55.0,64,,1853.54,0.018500000000000003,-0.0484,0.1247,,,8400,Consumer Defensive,,"Andfjord Salmon AS operates a fish farm. It operates a closed sea facility for organic salmon farming. The company was founded in 2014 and is headquartered in Sortland, Norway.",Sortland,,Norway,[],http://www.andfjordsalmon.com,1.0,Havnegata 19,Farm Products,54.0,54.0,,,0.0,,55.0,,,,54.0,,,54.0,,,,,,,,,,,53.3,2.0,NOK,16494.0,,,,1849341952.0,,,,1123.1747,53.3,55.0,,,16494.0,55.0,,,,53.3,54.7,False,,,55.0,OSL,ANDFJORD SALMON AS,Andfjord Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ANDF-ME.OL,finmb_570862527,no_market,,1025.127,,0.0,-210.71200000000002,,,,,,,,4.914,,,,1577750400.0,,-6394534.0,-0.214,,0.14325917,11.192511999999999,,1640908800.0,,,,,1687903616.0,,,,,,,,,,,,,,https://logo.clearbit.com/andfjordsalmon.com,8402 Sortland,,,,,,,
ABT,Aqua Bio Technology,Materials,4.8,4.72,4.88,14,LP,73.71,0.0,0.0,0.1374,1.0513,1.0,1366,Healthcare,,"Aqua Bio Technology ASA engages in developing and commercializing active ingredients for use in skin care products in Norway. It offers Aquabeautine XL, a proprietary ingredient; and Spirulysat, an antioxidant for cosmetic use. The company also markets and distributes natural and skin care products to consumers, retailers, and professionals in Europe and the Middle East. It distributes its products through Internet, stores, and skin care clinics. The company markets and distributes organic skin care products under the Moana brand name in New Zealand and arctic skin care products under the Cuvget brand name in Norway. Aqua Bio Technology ASA was founded in 2000 and is based in Lysaker, Norway.",Lysaker,,Norway,[],http://www.aquabiotechnology.com,1.0,Fornebuveien 37,Biotechnology,4.8,4.8,3.079781,0.20833333,0.0,,4.8,,40368.0,,4.8,4.834706,1.0,4.8,,40368.0,,,,,1496880000.0,1.24593,,,4.7,4.0,NOK,18800.0,,,,73705920.0,,,152877.0,56.907417,4.7,4.88,,320000.0,18800.0,7.55,-8.888889,,,1.25,4.72,False,,330000.0,4.8,OSL,AQUA BIO TECHNOLOG,Aqua Bio Technology ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ABT.OL,finmb_39453852,no_market,,51.599,,0.0,-5.138999999999999,1.0416665,,-0.54,,15355400.0,,,0.47700000000000004,,,,1577750400.0,0.02359,-13215518.0,-1.03,,0.14325917,10.062894,0.80484,1640908800.0,1577750400.0,,,1905450.0,66830220.0,,1309132800.0,1:20,,,,,,,,,,,https://logo.clearbit.com/aquabiotechnology.com,,,,,,,,
AQUA,AqualisBraemar,Energy,4.5,4.32,4.6,15,,316.42,0.0,-0.05860000000000001,0.1029,0.2177,0.18420000000000006,0161,Energy,431.0,"AqualisBraemar ASA, an investment holding company, provides marine and engineering consultancy services to the offshore oil and gas industry and offshore renewables market worldwide. It offers marine and offshore engineering services, such as deep and shallow water installation engineering; marine operations and surveying, including rig moving and tow master, as well as engineering support services; owns and supervises vessel construction; engineering and project management services; concept, FEED, and basic design services for new-build and vessel upgrades; and rig inspection services. The company also provides marine warranty and consultancy, risk consulting, transportation and installation, dynamic positioning and critical systems, and technical due diligence services. The company was formerly known as Aqualis ASA and changed its name to AqualisBraemar ASA in June 2019. AqualisBraemar ASA was incorporated in 2014 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://aqualisbraemar.com,1.0,Olav Vs gate 6,Oil & Gas Equipment & Services,4.5,4.3,3.7047446,0.0011111111,0.0,,4.8,,13370.0,,4.5,4.192353,0.005,4.3,,13370.0,,,,0.2,1591833600.0,1.040697,,,4.22,4.0,NOK,12455.0,,,,316423808.0,,,44488.0,4.7656339999999995,4.22,4.6,,385400.0,12455.0,5.0,32.142857,,,2.15,4.32,False,0.045500003,402100.0,4.8,OSL,AQUALISBRAEMAR ASA,AqualisBraemar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AQUA.OL,finmb_266259656,no_market,,4.683,,0.18611999,185.39700000000002,0.14583337,,0.14,,70316400.0,,,0.6859999999999999,,,,1577750400.0,0.07898,12358000.0,0.201,,0.14325917,6.559767,0.58599,1640908800.0,1585612800.0,,,20787638.0,310910496.0,,,,,,,,,,,,,,https://logo.clearbit.com/aqualisbraemar.com,,22.38806,,,,,,
ARCHER,Archer,Energy,2.1,2.06,2.1,31,,309.92,-0.0118,-0.0024,0.0,-0.34119999999999995,-0.5344,HM 08,Energy,4964.0,"Archer Limited, an oilfield service company, provides various oilfield products and services to the oil and gas industry. It operates through two segments, Eastern Hemisphere and Western Hemisphere. The company provides oiltools, such as plugs and abandonment (P&A), slot recovery and P&A, cementing, and well cleaning solutions; land drilling and platform drilling services; and modular drilling rigs. It also offers engineering services, such as project management, construction and installations, multidiscipline engineering, consulting, and inspection services. In addition, the company provides cased hole logging, conveyance and mechanical/slickline, and R&D and technology development services. Further, it offers fluids, guarantor, international personnel, management, and equipment rental services, as well as performs rig inspections. The company operates in Angola, Argentina, Australia, Bolivia, Brazil, Canada, Congo, Indonesia, Malaysia, Nigeria, Norway, Saudi Arabia, the United Arab Emirates, the United Kingdom, and the United States. The company was formerly known as Seawell Limited and changed its name to Archer Limited in May 2011. Archer Limited was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.archerwell.com,1.0,Par la Ville Place,Oil & Gas Drilling,2.12,2.07,2.264365,,0.0,,2.11,,235572.0,,2.12,2.197059,,2.07,,235572.0,,,,,,2.852906,,,2.055,4.0,NOK,143450.0,,,,310112352.0,,,499230.0,0.37201577,2.055,2.095,,100400.0,143450.0,4.78,34.916668,,,1.1,2.08,False,,503000.0,2.11,OSL,ARCHER LTD,Archer Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,ARCHER.OL,finmb_37612323,no_market,,1.127,,-0.05722000000000001,9.958,-0.5396476,,0.06,,148024992.0,,,0.732,,,,1577750400.0,0.12627,-47700000.0,-0.32299999999999995,,0.14325917,2.862022,0.41856998,1640908800.0,1577750400.0,,,105861885.0,939066624.0,,1443398400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/archerwell.com,4th Floor 14 Par-la-Ville Road,,,,,,,
AZT,ArcticZymes Technologies,Health care,44.2,44.0,44.2,242,,2136.39,0.0045000000000000005,-0.0221,0.2244,8.305299999999999,,9294,Healthcare,36.0,"ArcticZymes Technologies ASA develops, manufactures, and markets immunomodulating beta-glucans and recombinant enzymes in Norway, Europe, Asia, Australia, Africa, and the Americas. It operates through two segments, Enzymes and Beta-Glucans. The company provides recombinant enzymes that are primarily derived from cold-water marine species and organisms from other relevant environments for use in molecular research, in vitro diagnostics, and therapeutics. It offers shrimp alkaline phosphatase and derived kits for cleanup prior to Sanger sequencing and next generation sequencing (NGS) processes; cod UNG for use in viral and other molecular diagnostic assays; double-strand specific DNases and derived kits for the removal of DNA from RNA samples; polymerases for technology development for life science, molecular diagnostics, NGS, and synthetic biology; proteinase for microbiological diagnostics and liquid biopsies; salt active nuclease for the removal of nucleic acids during manufacturing of vaccines, viruses, recombinant proteins, and other reagents; and ligases for joining DNA fragments. The company also provides immunomodulating beta-glucans products for the wound care, animal and consumer health, and adjuvants markets. It offers Woulgan wound gel; M-Glucan, a natural immune-stimulating product for fish and animal feed; and M-Gard, a natural immune-stimulating ingredients to enhance physical health. The company was formerly known as Biotec Pharmacon ASA and changed its name to ArcticZymes Technologies ASA in June 2020. ArcticZymes Technologies ASA was founded in 1990 and is headquartered in TromsÃ¸, Norway.",Tromso,47 77 64 89 00,Norway,[],http://arcticzymes.com,1.0,Sykehusveien 23,Biotechnology,44.0,43.9,,,0.0,,44.5,,,,44.0,,,43.9,,,,,,,,1.149418,,,43.0,2.0,NOK,90607.0,,,,2136393728.0,,,,20.530008,43.0,44.4,,,90607.0,44.5,,,,43.0,44.1,False,,,44.5,OSL,ARCTICZYMES TECH,ArcticZymes Technologies ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AZT.OL,finmb_13529463,no_market,,20.247,,0.12154999400000001,155.095,,,,,48334700.0,,,1.21,,,,1577750400.0,0.0896,12649000.0,0.26,,0.14325917,36.528927,0.3134,1640908800.0,1585612800.0,,,24481512.0,2106970624.0,,,,,,,,,,,,,,https://logo.clearbit.com/arcticzymes.com,PO Box 6463,170.00002,47 77 64 89 01,,,,,
ARCUS,Arcus,Consumer staples,42.3,42.1,42.3,92,,2867.97,0.0242,0.0444,0.0655,0.2078,0.16010000000000002,1483,Consumer Defensive,430.0,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,47 67 06 50 00,Norway,[],http://www.arcus.no,1.0,Destilleriveien 11,Beverages—Wineries & Distilleries,41.3,40.6,36.231159999999996,0.040193703,0.64839995,,42.4,,11856.0,,41.3,39.517647,1.66,40.6,,11856.0,,,,1.66,1591833600.0,0.447647,,,40.6,2.0,NOK,73505.0,,,,2876958208.0,,,28610.0,1.019511,40.6,42.3,,0.0,73505.0,42.4,12.664671,,,27.1,42.1,False,0.040700004,0.0,42.4,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ARCUS.OL,finmb_245559265,no_market,,1.651,,0.0645,12.142000000000001,0.046153784,,3.34,,68013200.0,,,27.624000000000002,,,,1577750400.0,0.79032,182000000.0,2.5380000000000003,,0.14325917,1.5312771,0.15168999,1640908800.0,1585612800.0,,,25830157.0,4658978816.0,,,,,,,,,,,,,,https://logo.clearbit.com/arcus.no,Postbox 64,16.666666,,,,,,
AFK,Arendals Fossekompani,Industrials,2960.0,2940.0,3000.0,8,,6480.68,0.0207,-0.0133,0.1045,0.1502,0.168,4841,Utilities,,"Arendals Fossekompani ASA, an industrial investment company, engages in the operating hydro power plants. The company also builds and operates cogeneration power plants; provides industrial induction heating processes; offers satellite communications and IT solutions; develops and delivers business-critical IT solutions and services; and provides system solutions and products in the fields of instrumentation, data collection, and remote monitoring and control. In addition, it offers equipment for powder production of advanced materials; and data and consulting services to the European energy market. Further, the company operates airport, as well as develops various properties. Arendals Fossekompani ASA was founded in 1896 and is headquartered in Arendal, Norway.",Arendal,47 37 23 44 00,Norway,[],http://arendalsfossekompani.no,1.0,Langbryggen 9,Utilities—Renewable,2900.0,2900.0,2615.4014,0.019310344,,,2960.0,,93.0,,2900.0,2762.353,56.0,2900.0,,93.0,,,,56.0,1588896000.0,0.27616199999999996,,,2900.0,2.0,NOK,37.0,,,,6491546624.0,,,97.0,1.3987246000000002,2900.0,2960.0,,2000.0,37.0,3180.0,,,,2100.0,2920.0,False,0.0187,1500.0,2960.0,OSL,ARENDALS FOSSEKOMP,Arendals Fossekompani ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AFK.OL,finmb_9245759,no_market,,1.261,,-0.00090000004,16.7,0.15384614,,,,2193090.0,,,1321.135,,,,1577750400.0,0.012560001000000001,-4194000.0,-1.9069999999999998,,0.14325917,2.2404978,0.86077005,1640908800.0,1585612800.0,,,298391.0,5852349952.0,,1524787200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/arendalsfossekompani.no,,,,,,,,
ASETEK,Asetek,Information technology,65.0,64.4,65.0,112,,1639.4,0.0046,0.0236,0.2037,1.0968,2.1707,9220,Technology,97.0,"Asetek A/S, together with its subsidiaries, designs, develops, and markets liquid cooling solutions in Asia, Europe, and the Americas. The company operates through: Gaming and Enthusiast, and Data Center segments. Its products are used in personal computers, servers, and data centers to provide enhanced performance, acoustics, and energy efficiency. The company serves original equipment manufacturers, resellers, and channel partners. Asetek A/S was founded in 1997 and is headquartered in Aalborg, Denmark.",Aalborg,45 96 45 00 47,Denmark,[],http://www.asetek.com,1.0,Assensvej 2,Computer Hardware,64.7,64.7,44.085182,0.0017928903,0.0,,65.0,,64173.0,,64.7,59.295590000000004,0.11599999999999999,64.7,,64173.0,,,,,1493164800.0,0.688372,,,63.3,2.0,NOK,19914.0,,,,1664259968.0,,,59282.0,31.834196000000002,63.3,64.9,,262100.0,19914.0,70.3,216.66666,,,17.84,64.4,False,,89800.0,65.0,OSL,ASETEK A/S,Asetek A/S,Europe/Oslo,CEST,False,7200000.0,EQUITY,ASETEK.OL,finmb_25262375,no_market,,31.259,,-0.0097,926.938,2.1560973999999997,,0.3,,25604000.0,,,1.489,,,,1577750400.0,0.63678,-507000.0,-0.02,,0.14325917,43.653459999999995,0.008459999999999999,1640908800.0,1585612800.0,,,21888256.0,1634190976.0,,,,,,,,203.53,,,,,,https://logo.clearbit.com/asetek.com,Aalborg East,,45 96 45 00 48,,,,,
ATEA,Atea,Information technology,105.0,104.2,105.0,169,,11547.19,-0.0019,-0.0076,0.0972,-0.1835,-0.0276,0605,Technology,7222.0,"Atea ASA supplies IT infrastructure and related solutions for businesses and public sector organizations in the Nordic countries and Baltic regions. The company provides hardware and software solutions for storing and managing information, as well as tools for virtualization, automation, and security for operating the data center environment; client hardware, software, and services to the requirements of users, applications, security, networks, and computing environments. It also offers hardware and software solutions for running networks, and services to help customers manage their communications; and a range of products to enable collaboration through conferencing, information sharing, and digital productivity solutions. In addition, it provides Device as a Service to various concepts, such as videoconferencing, digital signage, and networks. Atea ASA was founded in 1968 and is headquartered in Oslo, Norway.",Oslo,47 22 09 50 00,Norway,[],http://www.atea.com,1.0,Karvesvingen 5,Information Technology Services,105.2,104.8,99.84963,0.061787073,0.7065,,105.2,,31468.0,,105.2,101.79706,6.5,104.8,,31468.0,,,,6.5,1571875200.0,0.580813,,,104.0,2.0,NOK,165330.0,,,,11547164672.0,,,93310.0,0.30651849999999997,104.0,104.6,,20000.0,165330.0,137.0,15.151516,,5.64,66.2,104.2,False,0.0618,264300.0,105.2,OSL,ATEA ASA,Atea ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ATEA.OL,finmb_700601,no_market,,0.33399999999999996,,0.01354,12.169,-0.06428569599999999,,6.93,,109973000.0,,,33.080999999999996,,,,1577750400.0,0.58987,510000000.0,4.601,,0.14325917,3.1740272000000003,0.25161999999999995,1640908800.0,1593475200.0,,,81691394.0,12583181312.0,,1149206400.0,1:10,,,0.557,,,,,,,,https://logo.clearbit.com/atea.com,Box 6472 Etterstad,22.821127,,,,,,
ATLA NOK,Atlantic Petroleum,Energy,6.52,6.06,6.48,2,,24.11,0.0156,-0.1019,-0.0944,-0.16940000000000002,,110,Energy,1.0,"P/F Atlantic Petroleum, together with its subsidiaries, engages in the exploration, appraisal, development, and production of oil and gas properties in the Faroe Islands, the United Kingdom, Norway, and Ireland. The company was founded in 1998 and is based in TÃ³rshavn, Denmark.",Torshavn,44 298 59 16 01,Denmark,[],http://www.petroleum.fo,1.0,Yviri vio Strond 4,Oil & Gas E&P,6.42,6.64,6.9771532999999994,,0.0,,6.64,,1892.0,,6.42,6.8447059999999995,,6.64,,1892.0,,,,,,1.421511,,,6.52,2.0,NOK,605.0,,,,24822032.0,,,1455.0,,6.52,6.48,,0.0,605.0,9.9,,,,5.05,6.06,False,,0.0,6.64,OSL,Atlantic Petroleum,P/F Atlantic Petroleum,Europe/Oslo,CEST,False,7200000.0,EQUITY,ATLA-NOK.OL,finmb_23704038,no_market,,,,0.0,,-0.270303,,,,3697860.0,,,-6.497999999999999,,,,1577750400.0,0.02009,,-2.673,,0.14325917,,0.0,1640908800.0,1585612800.0,,,3510194.0,23740262.0,,,,,,,,,,,,,,https://logo.clearbit.com/petroleum.fo,PO Box 1228,,,,,,,
ASA,Atlantic Sapphire,Consumer staples,116.5,116.5,118.5,340,,8304.83,0.0219,-0.0528,-0.0934,-0.0969,0.172,6392,Consumer Defensive,87.0,"Atlantic Sapphire ASA, together with its subsidiaries, engages in the land-based salmon farming business. The company operates through two segments, Fish Farming (Denmark); and Fish Farming (USA). It is involved in the production and sale of salmon. Atlantic Sapphire ASA was founded in 2010 and is headquartered in Vikebukt, Norway.",Vikebukt,78 64 31 14 04,Norway,[],http://www.atlanticsapphire.com,1.0,Daugstadvegen 445,Farm Products,114.0,114.0,116.23482,,0.0,,119.0,,96390.0,,114.0,126.80882,,114.0,,96390.0,,,,,,1.307334,,,113.0,2.0,NOK,83457.0,,,,8304829952.0,,,78378.0,1499.0668,113.0,119.0,,,83457.0,146.0,,,,68.2,118.0,False,,,119.0,OSL,ATLANTIC SAPPH ASA,Atlantic Sapphire ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ASA.OL,finmb_367799271,no_market,,1470.055,,-2.3740099999999997,-727.087,0.16666663,,,,71286096.0,,,2.928,,,,1577750400.0,0.33597,-13152000.0,-0.193,,0.14325917,39.78825,0.0,1640908800.0,1577750400.0,,,35767773.0,8144105472.0,,,,,,,,,,,,,,https://logo.clearbit.com/atlanticsapphire.com,,,,,,,,
